top	id	flows	u	au	ch	piggyback	Sch	oaPer	oaMax	time	maxBuf	prod	hyper
51	1919	38	14.670	12.541	16	1	1	27.252	9	143	9	155045	10000
51	1920	38	14.721	12.396	1	0	-1	0.000	0	0	0	0	0
51	1920	38	14.721	12.396	1	1	0	0.000	0	0	0	0	0
51	1920	38	14.721	12.396	2	0	-1	0.000	0	0	0	0	0
51	1920	38	14.721	12.396	2	1	0	0.000	0	0	0	0	0
51	1920	38	14.721	12.396	4	0	-1	0.000	0	0	0	0	0
51	1920	38	14.721	12.396	4	1	0	0.000	0	0	0	0	0
51	1920	38	14.721	12.396	8	0	-1	0.000	0	0	0	0	0
51	1920	38	14.721	12.396	8	1	1	37.536	9	227	10	242576	10000
51	1920	38	14.721	12.396	16	0	0	0.000	0	0	0	0	0
51	1920	38	14.721	12.396	16	1	1	30.901	9	142	9	154233	10000
51	1921	38	12.481	9.977	1	0	-1	0.000	0	0	0	0	0
51	1921	38	12.481	9.977	1	1	0	0.000	0	0	0	0	0
51	1921	38	12.481	9.977	2	0	-1	0.000	0	0	0	0	0
51	1921	38	12.481	9.977	2	1	0	0.000	0	0	0	0	0
51	1921	38	12.481	9.977	4	0	-1	0.000	0	0	0	0	0
51	1921	38	12.481	9.977	4	1	0	0.000	0	0	0	0	0
51	1921	38	12.481	9.977	8	0	-1	0.000	0	0	0	0	0
51	1921	38	12.481	9.977	8	1	1	31.767	10	138	10	141276	10000
51	1921	38	12.481	9.977	16	0	0	0.000	0	0	0	0	0
51	1921	38	12.481	9.977	16	1	1	30.594	13	112	13	119850	10000
51	1922	38	0.319	0.250	1	0	1	0.000	0	36	6	25636	10000
51	1922	38	0.319	0.250	1	1	1	34.294	10	24	10	22542	10000
51	1922	38	0.319	0.250	2	0	1	0.000	0	23	6	12893	10000
51	1922	38	0.319	0.250	2	1	1	32.253	10	16	10	11498	10000
51	1922	38	0.319	0.250	4	0	1	0.000	0	15	6	6786	10000
51	1922	38	0.319	0.250	4	1	1	28.651	9	12	9	6368	10000
51	1922	38	0.319	0.250	8	0	1	0.000	0	11	6	4342	10000
51	1922	38	0.319	0.250	8	1	1	28.531	7	9	7	4063	10000
51	1922	38	0.319	0.250	16	0	1	0.000	0	10	8	5218	10000
51	1922	38	0.319	0.250	16	1	1	29.012	9	9	9	3178	10000
51	1923	38	13.302	11.018	1	0	-1	0.000	0	0	0	0	0
51	1923	38	13.302	11.018	1	1	0	0.000	0	0	0	0	0
51	1923	38	13.302	11.018	2	0	-1	0.000	0	0	0	0	0
51	1923	38	13.302	11.018	2	1	0	0.000	0	0	0	0	0
51	1923	38	13.302	11.018	4	0	-1	0.000	0	0	0	0	0
51	1923	38	13.302	11.018	4	1	0	0.000	0	0	0	0	0
51	1923	38	13.302	11.018	8	0	-1	0.000	0	0	0	0	0
51	1923	38	13.302	11.018	8	1	1	31.919	8	167	8	191376	10000
51	1923	38	13.302	11.018	16	0	0	0.000	0	0	0	0	0
51	1923	38	13.302	11.018	16	1	1	27.271	9	122	8	132903	10000
51	1924	49	24.901	21.103	1	0	-1	0.000	0	0	0	0	0
51	1924	49	24.901	21.103	1	1	0	0.000	0	0	0	0	0
51	1924	49	24.901	21.103	2	0	-1	0.000	0	0	0	0	0
51	1924	49	24.901	21.103	2	1	0	0.000	0	0	0	0	0
51	1924	49	24.901	21.103	4	0	-1	0.000	0	0	0	0	0
51	1924	49	24.901	21.103	4	1	0	0.000	0	0	0	0	0
51	1924	49	24.901	21.103	8	0	-1	0.000	0	0	0	0	0
51	1924	49	24.901	21.103	8	1	0	0.000	0	0	0	0	0
51	1924	49	24.901	21.103	16	0	-1	0.000	0	0	0	0	0
51	1924	49	24.901	21.103	16	1	1	41.744	13	281	13	298961	10000
51	1925	49	12.775	10.670	1	0	-1	0.000	0	0	0	0	0
51	1925	49	12.775	10.670	1	1	0	0.000	0	0	0	0	0
51	1925	49	12.775	10.670	2	0	-1	0.000	0	0	0	0	0
51	1925	49	12.775	10.670	2	1	0	0.000	0	0	0	0	0
51	1925	49	12.775	10.670	4	0	-1	0.000	0	0	0	0	0
51	1925	49	12.775	10.670	4	1	0	0.000	0	0	0	0	0
51	1925	49	12.775	10.670	8	0	-1	0.000	0	0	0	0	0
51	1925	49	12.775	10.670	8	1	1	36.654	16	173	16	191826	10000
51	1925	49	12.775	10.670	16	0	0	0.000	0	0	0	0	0
51	1925	49	12.775	10.670	16	1	1	32.291	12	128	11	136473	10000
51	1926	49	7.819	6.381	1	0	-1	0.000	0	0	0	0	0
51	1926	49	7.819	6.381	1	1	0	0.000	0	0	0	0	0
51	1926	49	7.819	6.381	2	0	-1	0.000	0	0	0	0	0
51	1926	49	7.819	6.381	2	1	0	0.000	0	0	0	0	0
51	1926	49	7.819	6.381	4	0	-1	0.000	0	0	0	0	0
51	1926	49	7.819	6.381	4	1	1	39.926	12	175	11	202811	10000
51	1926	49	7.819	6.381	8	0	1	0.000	0	149	7	124781	10000
51	1926	49	7.819	6.381	8	1	1	30.072	11	92	8	90542	10000
51	1926	49	7.819	6.381	16	0	1	0.000	0	117	12	132743	10000
51	1926	49	7.819	6.381	16	1	1	29.889	12	75	11	73206	10000
51	1927	49	12.174	10.380	1	0	-1	0.000	0	0	0	0	0
51	1927	49	12.174	10.380	1	1	0	0.000	0	0	0	0	0
51	1927	49	12.174	10.380	2	0	-1	0.000	0	0	0	0	0
51	1927	49	12.174	10.380	2	1	0	0.000	0	0	0	0	0
51	1927	49	12.174	10.380	4	0	-1	0.000	0	0	0	0	0
51	1927	49	12.174	10.380	4	1	0	0.000	0	0	0	0	0
51	1927	49	12.174	10.380	8	0	-1	0.000	0	0	0	0	0
51	1927	49	12.174	10.380	8	1	1	31.565	9	174	9	189230	10000
51	1927	49	12.174	10.380	16	0	0	0.000	0	0	0	0	0
51	1927	49	12.174	10.380	16	1	1	28.247	13	121	15	129688	10000
51	1928	49	17.178	14.603	1	0	-1	0.000	0	0	0	0	0
51	1928	49	17.178	14.603	1	1	0	0.000	0	0	0	0	0
51	1928	49	17.178	14.603	2	0	-1	0.000	0	0	0	0	0
51	1928	49	17.178	14.603	2	1	0	0.000	0	0	0	0	0
51	1928	49	17.178	14.603	4	0	-1	0.000	0	0	0	0	0
51	1928	49	17.178	14.603	4	1	0	0.000	0	0	0	0	0
51	1928	49	17.178	14.603	8	0	-1	0.000	0	0	0	0	0
51	1928	49	17.178	14.603	8	1	1	45.438	16	346	13	350122	10000
51	1928	49	17.178	14.603	16	0	0	0.000	0	0	0	0	0
51	1928	49	17.178	14.603	16	1	1	32.434	9	176	9	190299	10000
51	1929	49	5.346	4.390	1	0	-1	0.000	0	0	0	0	0
51	1929	49	5.346	4.390	1	1	0	0.000	0	0	0	0	0
51	1929	49	5.346	4.390	2	0	-1	0.000	0	0	0	0	0
51	1929	49	5.346	4.390	2	1	0	0.000	0	0	0	0	0
51	1929	49	5.346	4.390	4	0	-1	0.000	0	0	0	0	0
51	1929	49	5.346	4.390	4	1	1	29.360	8	115	7	113143	10000
51	1929	49	5.346	4.390	8	0	1	0.000	0	88	7	69341	10000
51	1929	49	5.346	4.390	8	1	1	26.697	6	67	6	59390	10000
51	1929	49	5.346	4.390	16	0	1	0.000	0	77	8	86381	10000
51	1929	49	5.346	4.390	16	1	1	28.228	11	56	11	52069	10000
51	1930	49	17.440	14.269	1	0	-1	0.000	0	0	0	0	0
51	1930	49	17.440	14.269	1	1	0	0.000	0	0	0	0	0
51	1930	49	17.440	14.269	2	0	-1	0.000	0	0	0	0	0
51	1930	49	17.440	14.269	2	1	0	0.000	0	0	0	0	0
51	1930	49	17.440	14.269	4	0	-1	0.000	0	0	0	0	0
51	1930	49	17.440	14.269	4	1	0	0.000	0	0	0	0	0
51	1930	49	17.440	14.269	8	0	-1	0.000	0	0	0	0	0
51	1930	49	17.440	14.269	8	1	1	44.462	15	327	15	352574	10000
51	1930	49	17.440	14.269	16	0	0	0.000	0	0	0	0	0
51	1930	49	17.440	14.269	16	1	1	35.410	15	177	15	188027	10000
51	1931	49	23.680	19.669	1	0	-1	0.000	0	0	0	0	0
51	1931	49	23.680	19.669	1	1	0	0.000	0	0	0	0	0
51	1931	49	23.680	19.669	2	0	-1	0.000	0	0	0	0	0
51	1931	49	23.680	19.669	2	1	0	0.000	0	0	0	0	0
51	1931	49	23.680	19.669	4	0	-1	0.000	0	0	0	0	0
51	1931	49	23.680	19.669	4	1	0	0.000	0	0	0	0	0
51	1931	49	23.680	19.669	8	0	-1	0.000	0	0	0	0	0
51	1931	49	23.680	19.669	8	1	0	0.000	0	0	0	0	0
51	1931	49	23.680	19.669	16	0	-1	0.000	0	0	0	0	0
51	1931	49	23.680	19.669	16	1	1	40.584	15	267	13	292683	10000
51	1932	49	16.075	13.717	1	0	-1	0.000	0	0	0	0	0
51	1932	49	16.075	13.717	1	1	0	0.000	0	0	0	0	0
51	1932	49	16.075	13.717	2	0	-1	0.000	0	0	0	0	0
51	1932	49	16.075	13.717	2	1	0	0.000	0	0	0	0	0
51	1932	49	16.075	13.717	4	0	-1	0.000	0	0	0	0	0
51	1932	49	16.075	13.717	4	1	0	0.000	0	0	0	0	0
51	1932	49	16.075	13.717	8	0	-1	0.000	0	0	0	0	0
51	1932	49	16.075	13.717	8	1	1	42.339	9	298	9	327537	10000
51	1932	49	16.075	13.717	16	0	0	0.000	0	0	0	0	0
51	1932	49	16.075	13.717	16	1	1	31.740	11	163	11	179344	10000
51	1933	49	10.311	8.435	1	0	-1	0.000	0	0	0	0	0
51	1933	49	10.311	8.435	1	1	0	0.000	0	0	0	0	0
51	1933	49	10.311	8.435	2	0	-1	0.000	0	0	0	0	0
51	1933	49	10.311	8.435	2	1	0	0.000	0	0	0	0	0
51	1933	49	10.311	8.435	4	0	-1	0.000	0	0	0	0	0
51	1933	49	10.311	8.435	4	1	0	0.000	0	0	0	0	0
51	1933	49	10.311	8.435	8	0	-1	0.000	0	0	0	0	0
51	1933	49	10.311	8.435	8	1	1	26.801	8	128	8	131198	10000
51	1933	49	10.311	8.435	16	0	1	0.000	0	177	13	220537	10000
51	1933	49	10.311	8.435	16	1	1	28.008	13	95	11	96973	10000
51	1934	33	14.916	12.783	1	0	-1	0.000	0	0	0	0	0
51	1934	33	14.916	12.783	1	1	0	0.000	0	0	0	0	0
51	1934	33	14.916	12.783	2	0	-1	0.000	0	0	0	0	0
51	1934	33	14.916	12.783	2	1	0	0.000	0	0	0	0	0
51	1934	33	14.916	12.783	4	0	-1	0.000	0	0	0	0	0
51	1934	33	14.916	12.783	4	1	0	0.000	0	0	0	0	0
51	1934	33	14.916	12.783	8	0	-1	0.000	0	0	0	0	0
51	1934	33	14.916	12.783	8	1	0	0.000	0	0	0	0	0
51	1934	33	14.916	12.783	16	0	0	0.000	0	0	0	0	0
51	1934	33	14.916	12.783	16	1	1	28.352	11	144	11	161195	10000
51	1935	33	22.423	18.399	1	0	-1	0.000	0	0	0	0	0
51	1935	33	22.423	18.399	1	1	0	0.000	0	0	0	0	0
51	1935	33	22.423	18.399	2	0	-1	0.000	0	0	0	0	0
51	1935	33	22.423	18.399	2	1	0	0.000	0	0	0	0	0
51	1935	33	22.423	18.399	4	0	-1	0.000	0	0	0	0	0
51	1935	33	22.423	18.399	4	1	0	0.000	0	0	0	0	0
51	1935	33	22.423	18.399	8	0	-1	0.000	0	0	0	0	0
51	1935	33	22.423	18.399	8	1	0	0.000	0	0	0	0	0
51	1935	33	22.423	18.399	16	0	-1	0.000	0	0	0	0	0
51	1935	33	22.423	18.399	16	1	0	0.000	0	0	0	0	0
51	1936	33	2.183	1.856	1	0	-1	0.000	0	0	0	0	0
51	1936	33	2.183	1.856	1	1	0	0.000	0	0	0	0	0
51	1936	33	2.183	1.856	2	0	1	0.000	0	109	5	80159	10000
51	1936	33	2.183	1.856	2	1	1	24.247	5	60	5	63591	10000
51	1936	33	2.183	1.856	4	0	1	0.000	0	46	3	29433	10000
51	1936	33	2.183	1.856	4	1	1	21.834	5	41	5	32155	10000
51	1936	33	2.183	1.856	8	0	1	0.000	0	31	4	22893	10000
51	1936	33	2.183	1.856	8	1	1	22.356	6	26	5	21280	10000
51	1936	33	2.183	1.856	16	0	1	0.000	0	29	10	27536	10000
51	1936	33	2.183	1.856	16	1	1	25.594	6	24	7	19649	10000
51	1937	33	18.756	15.722	1	0	-1	0.000	0	0	0	0	0
51	1937	33	18.756	15.722	1	1	0	0.000	0	0	0	0	0
51	1937	33	18.756	15.722	2	0	-1	0.000	0	0	0	0	0
51	1937	33	18.756	15.722	2	1	0	0.000	0	0	0	0	0
51	1937	33	18.756	15.722	4	0	-1	0.000	0	0	0	0	0
51	1937	33	18.756	15.722	4	1	0	0.000	0	0	0	0	0
51	1937	33	18.756	15.722	8	0	-1	0.000	0	0	0	0	0
51	1937	33	18.756	15.722	8	1	0	0.000	0	0	0	0	0
51	1937	33	18.756	15.722	16	0	0	0.000	0	0	0	0	0
51	1937	33	18.756	15.722	16	1	1	31.148	13	184	13	202228	10000
51	1938	33	22.390	19.032	1	0	-1	0.000	0	0	0	0	0
51	1938	33	22.390	19.032	1	1	0	0.000	0	0	0	0	0
51	1938	33	22.390	19.032	2	0	-1	0.000	0	0	0	0	0
51	1938	33	22.390	19.032	2	1	0	0.000	0	0	0	0	0
51	1938	33	22.390	19.032	4	0	-1	0.000	0	0	0	0	0
51	1938	33	22.390	19.032	4	1	0	0.000	0	0	0	0	0
51	1938	33	22.390	19.032	8	0	-1	0.000	0	0	0	0	0
51	1938	33	22.390	19.032	8	1	0	0.000	0	0	0	0	0
51	1938	33	22.390	19.032	16	0	-1	0.000	0	0	0	0	0
51	1938	33	22.390	19.032	16	1	0	0.000	0	0	0	0	0
51	1939	33	14.916	12.387	1	0	-1	0.000	0	0	0	0	0
51	1939	33	14.916	12.387	1	1	0	0.000	0	0	0	0	0
51	1939	33	14.916	12.387	2	0	-1	0.000	0	0	0	0	0
51	1939	33	14.916	12.387	2	1	0	0.000	0	0	0	0	0
51	1939	33	14.916	12.387	4	0	-1	0.000	0	0	0	0	0
51	1939	33	14.916	12.387	4	1	0	0.000	0	0	0	0	0
51	1939	33	14.916	12.387	8	0	-1	0.000	0	0	0	0	0
51	1939	33	14.916	12.387	8	1	1	35.707	10	245	10	281825	10000
51	1939	33	14.916	12.387	16	0	0	0.000	0	0	0	0	0
51	1939	33	14.916	12.387	16	1	1	25.212	10	143	10	153241	10000
51	1940	33	7.553	6.414	1	0	-1	0.000	0	0	0	0	0
51	1940	33	7.553	6.414	1	1	0	0.000	0	0	0	0	0
51	1940	33	7.553	6.414	2	0	-1	0.000	0	0	0	0	0
51	1940	33	7.553	6.414	2	1	0	0.000	0	0	0	0	0
51	1940	33	7.553	6.414	4	0	-1	0.000	0	0	0	0	0
51	1940	33	7.553	6.414	4	1	0	0.000	0	0	0	0	0
51	1940	33	7.553	6.414	8	0	1	0.000	0	99	5	94103	10000
51	1940	33	7.553	6.414	8	1	1	18.912	6	75	6	77768	10000
51	1940	33	7.553	6.414	16	0	1	0.000	0	83	9	99081	10000
51	1940	33	7.553	6.414	16	1	1	19.022	10	65	8	70635	10000
51	1941	33	9.235	8.041	1	0	-1	0.000	0	0	0	0	0
51	1941	33	9.235	8.041	1	1	0	0.000	0	0	0	0	0
51	1941	33	9.235	8.041	2	0	-1	0.000	0	0	0	0	0
51	1941	33	9.235	8.041	2	1	0	0.000	0	0	0	0	0
51	1941	33	9.235	8.041	4	0	-1	0.000	0	0	0	0	0
51	1941	33	9.235	8.041	4	1	0	0.000	0	0	0	0	0
51	1941	33	9.235	8.041	8	0	-1	0.000	0	0	0	0	0
51	1941	33	9.235	8.041	8	1	1	23.599	11	101	11	109546	10000
51	1941	33	9.235	8.041	16	0	1	0.000	0	138	9	163442	10000
51	1941	33	9.235	8.041	16	1	1	22.723	9	85	9	88831	10000
51	1942	33	8.383	7.266	1	0	-1	0.000	0	0	0	0	0
51	1942	33	8.383	7.266	1	1	0	0.000	0	0	0	0	0
51	1942	33	8.383	7.266	2	0	-1	0.000	0	0	0	0	0
51	1942	33	8.383	7.266	2	1	0	0.000	0	0	0	0	0
51	1942	33	8.383	7.266	4	0	-1	0.000	0	0	0	0	0
51	1942	33	8.383	7.266	4	1	0	0.000	0	0	0	0	0
51	1942	33	8.383	7.266	8	0	1	0.000	0	152	10	166487	10000
51	1942	33	8.383	7.266	8	1	1	22.980	8	92	7	97752	10000
51	1942	33	8.383	7.266	16	0	1	0.000	0	107	8	132316	10000
51	1942	33	8.383	7.266	16	1	1	21.617	8	78	8	84559	10000
51	1943	33	24.121	20.205	1	0	-1	0.000	0	0	0	0	0
51	1943	33	24.121	20.205	1	1	0	0.000	0	0	0	0	0
51	1943	33	24.121	20.205	2	0	-1	0.000	0	0	0	0	0
51	1943	33	24.121	20.205	2	1	0	0.000	0	0	0	0	0
51	1943	33	24.121	20.205	4	0	-1	0.000	0	0	0	0	0
51	1943	33	24.121	20.205	4	1	0	0.000	0	0	0	0	0
51	1943	33	24.121	20.205	8	0	-1	0.000	0	0	0	0	0
51	1943	33	24.121	20.205	8	1	0	0.000	0	0	0	0	0
51	1943	33	24.121	20.205	16	0	-1	0.000	0	0	0	0	0
51	1943	33	24.121	20.205	16	1	0	0.000	0	0	0	0	0
51	1944	47	17.994	15.175	1	0	-1	0.000	0	0	0	0	0
51	1944	47	17.994	15.175	1	1	0	0.000	0	0	0	0	0
51	1944	47	17.994	15.175	2	0	-1	0.000	0	0	0	0	0
51	1944	47	17.994	15.175	2	1	0	0.000	0	0	0	0	0
51	1944	47	17.994	15.175	4	0	-1	0.000	0	0	0	0	0
51	1944	47	17.994	15.175	4	1	0	0.000	0	0	0	0	0
51	1944	47	17.994	15.175	8	0	-1	0.000	0	0	0	0	0
51	1944	47	17.994	15.175	8	1	0	0.000	0	0	0	0	0
51	1944	47	17.994	15.175	16	0	0	0.000	0	0	0	0	0
51	1944	47	17.994	15.175	16	1	1	32.415	17	184	17	199934	10000
51	1945	47	9.976	8.217	1	0	-1	0.000	0	0	0	0	0
51	1945	47	9.976	8.217	1	1	0	0.000	0	0	0	0	0
51	1945	47	9.976	8.217	2	0	-1	0.000	0	0	0	0	0
51	1945	47	9.976	8.217	2	1	0	0.000	0	0	0	0	0
51	1945	47	9.976	8.217	4	0	-1	0.000	0	0	0	0	0
51	1945	47	9.976	8.217	4	1	0	0.000	0	0	0	0	0
51	1945	47	9.976	8.217	8	0	-1	0.000	0	0	0	0	0
51	1945	47	9.976	8.217	8	1	1	29.497	7	129	6	127740	10000
51	1945	47	9.976	8.217	16	0	1	0.000	0	192	14	239088	10000
51	1945	47	9.976	8.217	16	1	1	28.643	12	100	12	101862	10000
51	1946	47	20.554	17.670	1	0	-1	0.000	0	0	0	0	0
51	1946	47	20.554	17.670	1	1	0	0.000	0	0	0	0	0
51	1946	47	20.554	17.670	2	0	-1	0.000	0	0	0	0	0
51	1946	47	20.554	17.670	2	1	0	0.000	0	0	0	0	0
51	1946	47	20.554	17.670	4	0	-1	0.000	0	0	0	0	0
51	1946	47	20.554	17.670	4	1	0	0.000	0	0	0	0	0
51	1946	47	20.554	17.670	8	0	-1	0.000	0	0	0	0	0
51	1946	47	20.554	17.670	8	1	0	0.000	0	0	0	0	0
51	1946	47	20.554	17.670	16	0	-1	0.000	0	0	0	0	0
51	1946	47	20.554	17.670	16	1	1	37.940	12	47	11	49188	2000
51	1947	47	6.109	5.230	1	0	-1	0.000	0	0	0	0	0
51	1947	47	6.109	5.230	1	1	0	0.000	0	0	0	0	0
51	1947	47	6.109	5.230	2	0	-1	0.000	0	0	0	0	0
51	1947	47	6.109	5.230	2	1	0	0.000	0	0	0	0	0
51	1947	47	6.109	5.230	4	0	-1	0.000	0	0	0	0	0
51	1947	47	6.109	5.230	4	1	1	29.864	8	129	8	145572	10000
51	1947	47	6.109	5.230	8	0	1	0.000	0	99	7	87550	10000
51	1947	47	6.109	5.230	8	1	1	24.000	6	71	7	68984	10000
51	1947	47	6.109	5.230	16	0	1	0.000	0	83	8	93382	10000
51	1947	47	6.109	5.230	16	1	1	25.336	10	62	10	62081	10000
51	1948	47	17.367	14.557	1	0	-1	0.000	0	0	0	0	0
51	1948	47	17.367	14.557	1	1	0	0.000	0	0	0	0	0
51	1948	47	17.367	14.557	2	0	-1	0.000	0	0	0	0	0
51	1948	47	17.367	14.557	2	1	0	0.000	0	0	0	0	0
51	1948	47	17.367	14.557	4	0	-1	0.000	0	0	0	0	0
51	1948	47	17.367	14.557	4	1	0	0.000	0	0	0	0	0
51	1948	47	17.367	14.557	8	0	-1	0.000	0	0	0	0	0
51	1948	47	17.367	14.557	8	1	0	0.000	0	0	0	0	0
51	1948	47	17.367	14.557	16	0	0	0.000	0	0	0	0	0
51	1948	47	17.367	14.557	16	1	1	32.440	16	173	12	187502	10000
51	1949	47	6.369	5.401	1	0	-1	0.000	0	0	0	0	0
51	1949	47	6.369	5.401	1	1	0	0.000	0	0	0	0	0
51	1949	47	6.369	5.401	2	0	-1	0.000	0	0	0	0	0
51	1949	47	6.369	5.401	2	1	0	0.000	0	0	0	0	0
51	1949	47	6.369	5.401	4	0	-1	0.000	0	0	0	0	0
51	1949	47	6.369	5.401	4	1	1	31.596	7	138	7	160855	10000
51	1949	47	6.369	5.401	8	0	1	0.000	0	105	6	87167	10000
51	1949	47	6.369	5.401	8	1	1	24.660	8	75	8	75093	10000
51	1949	47	6.369	5.401	16	0	1	0.000	0	89	8	99879	10000
51	1949	47	6.369	5.401	16	1	1	24.845	10	62	10	62110	10000
51	1950	47	19.050	16.100	1	0	-1	0.000	0	0	0	0	0
51	1950	47	19.050	16.100	1	1	0	0.000	0	0	0	0	0
51	1950	47	19.050	16.100	2	0	-1	0.000	0	0	0	0	0
51	1950	47	19.050	16.100	2	1	0	0.000	0	0	0	0	0
51	1950	47	19.050	16.100	4	0	-1	0.000	0	0	0	0	0
51	1950	47	19.050	16.100	4	1	0	0.000	0	0	0	0	0
51	1950	47	19.050	16.100	8	0	-1	0.000	0	0	0	0	0
51	1950	47	19.050	16.100	8	1	0	0.000	0	0	0	0	0
51	1950	47	19.050	16.100	16	0	-1	0.000	0	0	0	0	0
51	1950	47	19.050	16.100	16	1	1	35.093	18	192	17	211666	10000
51	1951	47	24.335	20.490	1	0	-1	0.000	0	0	0	0	0
51	1951	47	24.335	20.490	1	1	0	0.000	0	0	0	0	0
51	1951	47	24.335	20.490	2	0	-1	0.000	0	0	0	0	0
51	1951	47	24.335	20.490	2	1	0	0.000	0	0	0	0	0
51	1951	47	24.335	20.490	4	0	-1	0.000	0	0	0	0	0
51	1951	47	24.335	20.490	4	1	0	0.000	0	0	0	0	0
51	1951	47	24.335	20.490	8	0	-1	0.000	0	0	0	0	0
51	1951	47	24.335	20.490	8	1	0	0.000	0	0	0	0	0
51	1951	47	24.335	20.490	16	0	-1	0.000	0	0	0	0	0
51	1951	47	24.335	20.490	16	1	1	37.932	13	265	13	289371	10000
51	1952	47	3.670	3.212	1	0	-1	0.000	0	0	0	0	0
51	1952	47	3.670	3.212	1	1	0	0.000	0	0	0	0	0
51	1952	47	3.670	3.212	2	0	-1	0.000	0	0	0	0	0
51	1952	47	3.670	3.212	2	1	1	38.619	9	179	7	212498	10000
51	1952	47	3.670	3.212	4	0	1	0.000	0	112	6	83785	10000
51	1952	47	3.670	3.212	4	1	1	25.377	8	75	6	72335	10000
51	1952	47	3.670	3.212	8	0	1	0.000	0	61	6	46067	10000
51	1952	47	3.670	3.212	8	1	1	24.614	6	50	7	44020	10000
51	1952	47	3.670	3.212	16	0	1	0.000	0	55	8	60027	10000
51	1952	47	3.670	3.212	16	1	1	25.567	9	45	10	38361	10000
51	1953	47	10.155	8.442	1	0	-1	0.000	0	0	0	0	0
51	1953	47	10.155	8.442	1	1	0	0.000	0	0	0	0	0
51	1953	47	10.155	8.442	2	0	-1	0.000	0	0	0	0	0
51	1953	47	10.155	8.442	2	1	0	0.000	0	0	0	0	0
51	1953	47	10.155	8.442	4	0	-1	0.000	0	0	0	0	0
51	1953	47	10.155	8.442	4	1	0	0.000	0	0	0	0	0
51	1953	47	10.155	8.442	8	0	-1	0.000	0	0	0	0	0
51	1953	47	10.155	8.442	8	1	1	32.787	10	129	10	135993	10000
51	1953	47	10.155	8.442	16	0	0	0.000	0	0	0	0	0
51	1953	47	10.155	8.442	16	1	1	31.651	12	98	12	104173	10000
51	1954	1	12.044	1.400	1	0	-1	0.000	0	0	0	0	0
51	1954	1	12.044	1.400	1	1	0	0.000	0	0	0	0	0
51	1954	1	12.044	1.400	2	0	1	0.000	0	1	1	25	20
51	1954	1	12.044	1.400	2	1	1	3.571	2	1	1	25	20
51	1954	1	12.044	1.400	4	0	1	0.000	0	1	1	25	20
51	1954	1	12.044	1.400	4	1	1	3.571	2	1	1	25	20
51	1954	1	12.044	1.400	8	0	1	0.000	0	0	1	25	20
51	1954	1	12.044	1.400	8	1	1	3.571	2	0	1	25	20
51	1954	1	12.044	1.400	16	0	1	0.000	0	1	1	25	20
51	1954	1	12.044	1.400	16	1	1	3.571	2	1	1	25	20
51	1955	1	17.753	1.400	1	0	-1	0.000	0	0	0	0	0
51	1955	1	17.753	1.400	1	1	0	0.000	0	0	0	0	0
51	1955	1	17.753	1.400	2	0	1	0.000	0	1	1	25	20
51	1955	1	17.753	1.400	2	1	1	3.571	2	1	1	25	20
51	1955	1	17.753	1.400	4	0	1	0.000	0	1	1	25	20
51	1955	1	17.753	1.400	4	1	1	3.571	2	1	1	25	20
51	1955	1	17.753	1.400	8	0	1	0.000	0	1	1	25	20
51	1955	1	17.753	1.400	8	1	1	3.571	2	1	1	25	20
51	1955	1	17.753	1.400	16	0	1	0.000	0	0	1	25	20
51	1955	1	17.753	1.400	16	1	1	3.571	2	0	1	25	20
51	1956	1	3.174	1.400	1	0	-1	0.000	0	0	0	0	0
51	1956	1	3.174	1.400	1	1	0	0.000	0	0	0	0	0
51	1956	1	3.174	1.400	2	0	1	0.000	0	1	1	25	20
51	1956	1	3.174	1.400	2	1	1	3.571	2	1	1	25	20
51	1956	1	3.174	1.400	4	0	1	0.000	0	1	1	25	20
51	1956	1	3.174	1.400	4	1	1	3.571	2	1	1	25	20
51	1956	1	3.174	1.400	8	0	1	0.000	0	1	1	25	20
51	1956	1	3.174	1.400	8	1	1	3.571	2	1	1	25	20
51	1956	1	3.174	1.400	16	0	1	0.000	0	1	1	25	20
51	1956	1	3.174	1.400	16	1	1	3.571	2	1	1	25	20
51	1957	1	7.368	1.400	1	0	-1	0.000	0	0	0	0	0
51	1957	1	7.368	1.400	1	1	0	0.000	0	0	0	0	0
51	1957	1	7.368	1.400	2	0	1	0.000	0	0	1	25	20
51	1957	1	7.368	1.400	2	1	1	3.571	2	1	1	25	20
51	1957	1	7.368	1.400	4	0	1	0.000	0	1	1	25	20
51	1957	1	7.368	1.400	4	1	1	3.571	2	1	1	25	20
51	1957	1	7.368	1.400	8	0	1	0.000	0	1	1	25	20
51	1957	1	7.368	1.400	8	1	1	3.571	2	1	1	25	20
51	1957	1	7.368	1.400	16	0	1	0.000	0	1	1	25	20
51	1957	1	7.368	1.400	16	1	1	3.571	2	1	1	25	20
51	1958	1	23.915	1.400	1	0	-1	0.000	0	0	0	0	0
51	1958	1	23.915	1.400	1	1	0	0.000	0	0	0	0	0
51	1958	1	23.915	1.400	2	0	1	0.000	0	1	1	25	20
51	1958	1	23.915	1.400	2	1	1	3.571	2	1	1	25	20
51	1958	1	23.915	1.400	4	0	1	0.000	0	1	1	25	20
51	1958	1	23.915	1.400	4	1	1	3.571	2	0	1	25	20
51	1958	1	23.915	1.400	8	0	1	0.000	0	0	1	25	20
51	1958	1	23.915	1.400	8	1	1	3.571	2	1	1	25	20
