top	id	flows	u	au	ch	RM	RMt	RMm	RMp	RMh	DM	DMt	DMm	DMp	DMh	PDM	PDMt	PDMm	PDMp	PDMh	CLLF	CLLFt	CLLFm	CLLFp	CLLFh	EDF	EDFt	EDFm	EDFp	EDFh	LST	LSTt	LSTm	LSTp	LSTh	EPD	EPDt	EPDm	EPDp	EPDh	EDZL	EDZLt	EDZLm	EDZLp	EDZLh	LST_MCF	LST_MCFt	LST_MCFm	LST_MCFp	LST_MCFh	Alice	Alicet	Alicem	Alicep	Aliceh	Tasa	Tasat	Tasam	Tasap	Tasah	Random	Randomt	Randomm	Randomp	Randomh
10	457	1	0.585	0.550	1	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	28	40	1	0	1	18	40	1	0	1	28	40	1	0	1	28	40	1	0	1	28	40	1	1	1	28	40	0	0	0	0	0	1	0	1	18	40	1	0	1	29	40
10	457	1	0.585	0.550	2	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	1	1	18	40	1	0	1	39	40	1	0	1	18	40	1	0	1	18	40
10	457	1	0.585	0.550	4	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	39	40	1	0	1	18	40	1	0	1	18	40
10	457	1	0.585	0.550	8	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	1	1	18	40	1	0	1	39	40	1	0	1	18	40	1	0	1	18	40
10	457	1	0.585	0.550	16	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	0	1	18	40	1	1	1	18	40	1	0	1	39	40	1	0	1	18	40	1	0	1	18	40
10	458	1	6.074	1.375	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	458	1	6.074	1.375	2	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	458	1	6.074	1.375	4	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	458	1	6.074	1.375	8	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	458	1	6.074	1.375	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	459	1	14.282	1.375	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	459	1	14.282	1.375	2	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	459	1	14.282	1.375	4	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	459	1	14.282	1.375	8	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	459	1	14.282	1.375	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	460	1	5.676	1.375	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	460	1	5.676	1.375	2	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	460	1	5.676	1.375	4	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	460	1	5.676	1.375	8	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	460	1	5.676	1.375	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	461	1	15.032	1.375	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	461	1	15.032	1.375	2	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	461	1	15.032	1.375	4	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	461	1	15.032	1.375	8	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	461	1	15.032	1.375	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	462	1	6.829	1.375	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	462	1	6.829	1.375	2	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	462	1	6.829	1.375	4	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	462	1	6.829	1.375	8	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	462	1	6.829	1.375	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	463	1	14.508	1.375	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	463	1	14.508	1.375	2	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	463	1	14.508	1.375	4	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	463	1	14.508	1.375	8	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	463	1	14.508	1.375	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	0	0	0	0	0	1	0	1	18	16	1	0	1	18	16	1	0	1	18	16	1	1	1	18	16	0	0	0	0	0	0	0	0	0	0	1	0	1	18	16
10	464	37	8.836	7.266	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	464	37	8.836	7.266	2	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	464	37	8.836	7.266	4	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	464	37	8.836	7.266	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9223	9	159615	10000	1	59	11	135211	10000	0	0	0	0	0	0	0	0	0	0	1	69	11	174325	10000	1	203	13	204269	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	464	37	8.836	7.266	16	1	55	11	147325	10000	1	55	11	147325	10000	0	0	0	0	0	1	7755	20	166951	10000	1	48	9	132504	10000	1	52	10	148065	10000	1	55	12	166277	10000	1	52	8	139593	10000	1	132	10	148003	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	465	37	0.923	0.752	1	1	26	2	8347	10000	1	26	2	8347	10000	1	30	2	8030	10000	1	5423	5	84585	10000	1	26	2	8513	10000	1	30	5	75629	10000	1	38	7	154752	10000	1	32	4	51555	10000	1	92	7	76402	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	465	37	0.923	0.752	2	1	16	2	7866	10000	1	16	2	7866	10000	1	17	2	7611	10000	1	2086	6	32064	10000	1	15	3	6957	10000	1	17	4	26629	10000	1	20	7	56414	10000	1	17	4	19061	10000	1	42	6	26543	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	465	37	0.923	0.752	4	1	12	3	7639	10000	1	12	3	7639	10000	1	13	3	7448	10000	1	1034	6	17368	10000	1	12	2	7204	10000	1	13	4	14611	10000	1	14	7	26769	10000	1	13	4	11349	10000	1	26	4	13955	10000	1	12	5	30570	10000	1	12	2	16466	10000	1	10	9	28688	10000
10	465	37	0.923	0.752	8	1	11	3	9136	10000	1	11	3	9136	10000	1	12	4	8818	10000	1	575	9	12448	10000	1	10	4	8502	10000	1	11	5	11119	10000	1	11	7	15627	10000	1	11	6	9355	10000	1	20	5	11075	10000	1	11	6	25422	10000	1	11	4	12294	10000	1	10	11	15083	10000
10	465	37	0.923	0.752	16	1	11	8	11704	10000	1	11	8	11704	10000	1	12	7	11043	10000	1	519	15	13775	10000	1	10	8	11044	10000	1	11	7	12335	10000	1	11	10	12703	10000	1	11	7	11790	10000	1	18	7	12307	10000	1	10	8	22435	10000	1	11	5	11991	10000	1	10	12	12796	10000
10	466	37	4.272	3.594	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	466	37	4.272	3.594	2	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	466	37	4.272	3.594	4	1	43	5	59535	10000	1	43	5	59535	10000	0	0	0	0	0	1	6476	5	105441	10000	1	39	5	53659	10000	1	45	5	91617	10000	1	53	7	182159	10000	1	49	5	81115	10000	1	125	5	87656	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	466	37	4.272	3.594	8	1	26	5	44772	10000	1	26	5	44772	10000	1	29	4	43414	10000	1	2462	6	50839	10000	1	24	4	42461	10000	1	32	6	50285	10000	1	30	10	68487	10000	1	27	5	45811	10000	1	65	5	48858	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	466	37	4.272	3.594	16	1	25	6	53727	10000	1	25	6	53727	10000	1	28	7	52400	10000	1	2125	8	56997	10000	1	24	7	53522	10000	1	24	8	56301	10000	1	25	10	59348	10000	1	26	8	55847	10000	1	55	6	55151	10000	0	0	0	0	0	1	26	5	54681	10000	0	0	0	0	0
10	467	37	12.194	10.301	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	467	37	12.194	10.301	2	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	467	37	12.194	10.301	4	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	467	37	12.194	10.301	8	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	467	37	12.194	10.301	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	468	37	7.001	5.644	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	468	37	7.001	5.644	2	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	468	37	7.001	5.644	4	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	468	37	7.001	5.644	8	1	39	6	79657	10000	1	39	6	79657	10000	0	0	0	0	0	1	5091	7	86728	10000	1	36	5	71694	10000	1	39	8	87301	10000	1	43	12	113963	10000	1	39	8	83096	10000	1	98	8	87728	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	468	37	7.001	5.644	16	1	36	9	88776	10000	1	37	9	88776	10000	0	0	0	0	0	1	4286	12	84682	10000	1	33	8	83589	10000	1	35	9	90519	10000	1	36	8	94555	10000	1	35	9	88847	10000	1	85	9	88864	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	469	37	0.628	0.547	1	1	19	2	4951	10000	1	19	2	4951	10000	1	21	2	4829	10000	1	3229	6	39041	10000	1	19	2	4960	10000	1	21	7	39270	10000	1	24	6	84504	10000	1	21	7	27133	10000	1	56	6	38724	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	469	37	0.628	0.547	2	1	13	2	5408	10000	1	14	2	5408	10000	1	14	2	5277	10000	1	1490	6	18845	10000	1	13	2	4871	10000	1	14	7	16877	10000	1	16	6	37027	10000	1	14	7	12168	10000	1	31	6	16708	10000	1	11	4	25589	10000	1	12	2	20379	10000	1	12	7	40736	10000
10	469	37	0.628	0.547	4	1	11	3	5755	10000	1	10	3	5755	10000	1	11	3	5639	10000	1	766	6	11281	10000	1	10	2	5479	10000	1	11	7	9538	10000	1	11	7	18639	10000	1	11	7	7724	10000	1	20	5	9366	10000	1	10	5	21725	10000	1	10	2	11981	10000	1	9	9	21006	10000
10	469	37	0.628	0.547	8	1	10	4	6568	10000	1	10	4	6568	10000	1	10	4	6477	10000	1	423	7	8269	10000	1	9	4	6102	10000	1	10	8	7784	10000	1	10	8	10765	10000	1	10	8	6544	10000	1	16	5	7636	10000	1	10	7	18261	10000	1	9	4	8728	10000	1	8	11	11232	10000
10	469	37	0.628	0.547	16	1	10	6	8547	10000	1	10	6	8547	10000	1	10	7	8302	10000	1	378	12	9581	10000	1	9	6	8217	10000	1	10	8	8867	10000	1	9	8	9499	10000	1	10	8	8388	10000	1	15	8	8945	10000	1	9	8	16514	10000	1	9	5	8658	10000	1	9	13	9433	10000
10	470	37	11.782	10.403	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	470	37	11.782	10.403	2	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	470	37	11.782	10.403	4	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	470	37	11.782	10.403	8	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	470	37	11.782	10.403	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	471	37	2.181	1.691	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	471	37	2.181	1.691	2	1	31	3	24229	10000	1	32	3	24229	10000	0	0	0	0	0	1	6565	6	73851	10000	1	29	3	22225	10000	1	33	6	60623	10000	1	40	8	141775	10000	1	33	7	47482	10000	1	93	8	60113	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	471	37	2.181	1.691	4	1	18	4	17801	10000	1	19	4	17801	10000	1	20	3	17840	10000	1	2129	5	27831	10000	1	17	3	17637	10000	1	18	5	25034	10000	1	20	6	46421	10000	1	18	4	21786	10000	1	45	5	24752	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	471	37	2.181	1.691	8	1	16	5	20413	10000	1	16	5	20413	10000	1	17	5	20558	10000	1	1152	5	21871	10000	1	15	5	19478	10000	1	16	4	21778	10000	1	17	8	28238	10000	1	16	5	20504	10000	1	31	4	21318	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	471	37	2.181	1.691	16	1	16	8	24610	10000	1	16	8	24610	10000	1	16	7	23881	10000	1	987	6	24343	10000	1	15	7	23187	10000	1	15	7	25197	10000	1	15	9	26395	10000	1	15	7	24170	10000	1	29	7	24902	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	472	37	14.754	12.590	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	472	37	14.754	12.590	2	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	472	37	14.754	12.590	4	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	472	37	14.754	12.590	8	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
10	472	37	14.754	12.590	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	473	11	11.271	10.197	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
11	473	11	11.271	10.197	2	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
11	473	11	11.271	10.197	4	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
11	473	11	11.271	10.197	8	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
11	473	11	11.271	10.197	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	474	11	2.237	1.877	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
11	474	11	2.237	1.877	2	1	15	2	26874	10000	1	13	2	26874	10000	1	14	2	24903	10000	1	1254	3	42301	10000	1	12	3	26197	10000	1	13	2	34572	10000	1	14	3	55266	10000	1	13	2	32047	10000	1	37	2	35681	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	474	11	2.237	1.877	4	1	8	2	17531	10000	1	7	2	17531	10000	1	8	2	16845	10000	1	282	2	18120	10000	1	8	2	17660	10000	1	8	2	18314	10000	1	8	3	19757	10000	1	8	2	18094	10000	1	19	2	17888	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	474	11	2.237	1.877	8	1	7	3	17364	10000	1	7	3	17364	10000	1	7	3	16646	10000	1	182	3	17598	10000	1	7	3	17183	10000	1	7	2	16852	10000	1	7	3	17641	10000	1	7	2	16776	10000	1	16	2	16852	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	474	11	2.237	1.877	16	1	7	3	17444	10000	1	7	3	17444	10000	1	7	3	16615	10000	1	168	3	17243	10000	1	7	3	17285	10000	1	7	3	17036	10000	1	7	3	17462	10000	1	7	3	16934	10000	1	16	3	17036	10000	0	0	0	0	0	1	7	2	17268	10000	0	0	0	0	0
11	475	11	1.476	1.290	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
11	475	11	1.476	1.290	2	1	8	2	13122	10000	1	8	2	13122	10000	1	8	2	12208	10000	1	341	2	17186	10000	1	8	3	13486	10000	1	8	3	17558	10000	1	10	3	27782	10000	1	8	3	16058	10000	1	21	3	17708	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	475	11	1.476	1.290	4	1	7	2	12323	10000	1	6	2	12323	10000	1	6	2	11242	10000	1	175	2	12623	10000	1	6	2	12232	10000	1	7	2	12998	10000	1	7	2	15089	10000	1	6	2	12155	10000	1	15	2	13019	10000	0	0	0	0	0	1	7	2	13465	10000	1	6	4	16759	10000
