1P,2P
0.735391,0.814388
0.820227,0.889659
0.738106,0.834784
0.817863,0.879620
0.739499,0.830782
0.691871,0.816292
0.693402,0.791736
0.813973,0.881032
0.789410,0.878280
0.887543,0.947327
0.856327,0.902902
0.858797,0.914090
0.667011,0.782210
0.761284,0.835863
0.789694,0.851500
0.749302,0.835798
0.798622,0.870528
0.869762,0.923176
0.796834,0.835518
0.647542,0.753287
0.896323,0.933372
0.725435,0.808602
0.835785,0.879010
0.886668,0.913696
0.817371,0.882370
0.703923,0.841718
0.735817,0.803402
0.954235,0.972448
0.780593,0.851801
0.698241,0.793412
0.762653,0.839938
0.771523,0.825056
0.840132,0.930429
0.880232,0.926068
0.927271,0.956593
0.695419,0.785201
0.920268,0.949778
0.798979,0.874733
0.873983,0.928741
0.958499,0.976327
0.781869,0.844141
0.912856,0.948853
0.789292,0.839327
0.913592,0.966800
0.850070,0.912362
0.889381,0.937040
0.897272,0.936352
0.897737,0.941769
0.904595,0.947375
0.865592,0.927816
0.836102,0.905293
0.897160,0.941873
0.906011,0.950989
0.926564,0.981013
0.862361,0.917951
0.802777,0.873346
0.842806,0.904253
0.932778,0.961460
0.887892,0.930423
0.658547,0.785992
0.731568,0.812473
0.882907,0.932757
0.676821,0.779354
0.757610,0.839457
0.854245,0.915453
0.713314,0.795504
0.906246,0.945973
0.790103,0.890568
0.705390,0.820233
0.809612,0.873249
0.818235,0.875788
0.893739,0.933883
0.796392,0.872126
0.870875,0.932394
0.907573,0.943478
0.854343,0.929093
0.860975,0.901319
0.835508,0.890408
0.893561,0.932537
0.746278,0.796702
0.870636,0.917294
0.874518,0.932043
0.872392,0.907841
0.831066,0.928747
0.881753,0.949468
0.820849,0.879959
0.942337,0.966846
0.801357,0.876128
0.834410,0.903819
0.850245,0.900933
0.906133,0.966868
0.831275,0.888399
0.876411,0.974505
0.898895,0.957739
0.913257,0.949002
0.842304,0.932916
0.934223,0.965992
0.739916,0.815767
0.889902,0.940415
0.849107,0.899558
0.874570,0.913980
0.925459,0.966649
0.864636,0.915766
0.830421,0.879945
0.936493,0.963550
0.800053,0.881785
0.789393,0.873616
0.822337,0.902113
0.939345,0.966177
0.626736,0.754781
0.714457,0.849735
0.756000,0.885327
0.829367,0.888527
0.899512,0.970037
0.883471,0.943850
0.916529,0.955489
0.907322,0.955689
0.887417,0.933852
0.870943,0.926814
0.915304,0.948607
0.817938,0.923796
0.848044,0.916140
0.865524,0.916391
0.618502,0.716221
0.908941,0.951297
0.943980,0.967580
0.900899,0.941814
0.974629,0.985066
0.867825,0.903841
0.936287,0.963980
0.846107,0.890225
0.887861,0.932398
0.911161,0.945139
0.572925,0.685915
0.831573,0.895094
0.670353,0.771597
0.896407,0.939947
0.877721,0.926973
0.880731,0.924681
0.922610,0.948998
0.897842,0.931959
0.789704,0.861945
0.846917,0.905972
0.846037,0.901912
0.900895,0.941339
0.930724,0.954460
0.907200,0.944454
0.854120,0.889334
0.901542,0.941632
0.878319,0.929338
0.902790,0.930076
0.867382,0.921847
0.820351,0.907650
0.797512,0.864392
0.701829,0.774138
0.780355,0.855872
0.763901,0.857773
0.874099,0.919962
0.826335,0.890767
0.856248,0.908009
0.826576,0.883818
0.862002,0.930775
0.742545,0.823596
0.735173,0.818007
0.810296,0.874323
0.846725,0.909780
0.775887,0.860952
0.637472,0.755266
0.859658,0.954476
0.846370,0.930760
0.692020,0.787502
0.883876,0.923593
0.687935,0.815002
0.687930,0.781956
0.584483,0.695847
0.863763,0.932186
0.706751,0.828277
0.792662,0.878455
0.810436,0.872871
0.741478,0.865546
0.850877,0.922377
0.773772,0.854235
0.884418,0.928810
0.885123,0.931638
0.828467,0.893075
0.774772,0.834114
0.630515,0.737791
0.845754,0.933203
0.737796,0.807032
0.736164,0.824693
0.916818,0.947177
0.761002,0.861893
0.893854,0.934648
0.937030,0.960565
0.818043,0.927318
0.774793,0.865469
0.890094,0.951030
0.648237,0.713385
0.885719,0.921828
0.918982,0.951061
0.681049,0.808894
0.766602,0.869881
0.954877,0.973838
0.862187,0.912893
0.928651,0.952753
0.861580,0.914454
0.884350,0.927727
0.854100,0.881688
0.767676,0.866404
0.924504,0.956626
0.821343,0.883145
0.910865,0.948420
0.906654,0.966445
0.973189,0.985087
0.926171,0.975274
0.945956,0.970273
0.861164,0.907616
0.922669,0.953006
0.804968,0.850944
0.933339,0.979172
0.938176,0.963966
0.764504,0.843886
0.929912,0.960933
0.902555,0.940606
0.930905,0.960520
0.601643,0.683637
0.811423,0.889844
0.926065,0.980763
0.872016,0.912542
0.967851,0.979000
0.927352,0.955640
0.940359,0.964563
0.899421,0.964257
0.921169,0.970188
0.759541,0.802607
0.945402,0.986065
0.895321,0.948223
0.884180,0.923783
0.915040,0.960609
0.921828,0.954296
0.717137,0.790280
0.941417,0.965456
0.876628,0.922283
0.950748,0.973660
0.885169,0.937269
0.777456,0.828647
0.844982,0.920208
0.911349,0.939708
0.927110,0.972288
0.949706,0.983918
0.896244,0.930884
0.914546,0.950074
0.847774,0.934203
0.950848,0.970777
0.928396,0.974201
0.846134,0.893442
0.844766,0.900472
0.770235,0.888786
0.954587,0.977218
0.961774,0.991033
0.869226,0.933388
0.966125,0.986734
0.949400,0.977064
0.938205,0.972741
0.884621,0.928899
0.959523,0.967535
0.914470,0.945518
0.929695,0.961839
0.840198,0.925765
0.790449,0.867536
0.863453,0.915864
0.884643,0.929261
0.821011,0.887315
0.860583,0.910900
0.910488,0.944546
0.812995,0.886437
0.890315,0.934743
0.910281,0.953464
0.812967,0.894937
0.838358,0.898549
0.868631,0.921662
0.867124,0.927060
0.839315,0.856127
0.945284,0.960929
0.775237,0.850111
0.664784,0.791022
0.659469,0.811574
0.537788,0.640898
0.831636,0.895921
0.583697,0.664403
0.717506,0.779617
0.679173,0.825241
0.549510,0.648161
0.549913,0.653724
0.715350,0.777378
0.781342,0.852713
0.728606,0.814797
0.761523,0.826068
0.806957,0.876883
0.827480,0.890398
0.672493,0.762520
0.627429,0.745016
0.587769,0.766902
0.572263,0.687913
0.649814,0.738302
0.698493,0.838710
0.631782,0.799776
0.666185,0.758749
0.541864,0.644402
0.682453,0.817368
0.626124,0.737356
0.932176,0.958936
0.883202,0.929676
0.820726,0.899940
0.660853,0.784966
0.812710,0.886715
0.876531,0.936836
0.728300,0.794214
0.927919,0.958729
0.919964,0.952677
0.924354,0.960061
0.939401,0.969162
0.942937,0.968220
0.770375,0.851168
0.856153,0.911038
0.950279,0.973395
0.968041,0.979618
0.849048,0.890552
0.870990,0.919919
0.778189,0.849309
0.887997,0.923699
0.978672,0.988026
0.964754,0.980158
0.928885,0.959420
0.915069,0.951233
0.913245,0.958360
0.964166,0.981383
0.864319,0.921376
0.756582,0.840171
0.773493,0.846737
0.788276,0.866557
0.800621,0.875301
0.729914,0.829006
0.890723,0.933629
0.879652,0.929101
0.796292,0.869906
0.934031,0.966421
0.777878,0.883338
0.726381,0.816042
0.833458,0.895670
0.779012,0.855029
0.816108,0.880125
0.767677,0.845286
0.865383,0.916241
0.710849,0.804031
0.795401,0.902659
0.789498,0.839384
0.839770,0.894683
0.851128,0.935537
0.886535,0.954194
0.777577,0.836147
0.715174,0.854809
0.869202,0.915588
0.845855,0.903591
0.814555,0.882761
0.776613,0.842801
0.871469,0.925648
0.835029,0.906973
0.885687,0.933288
0.872741,0.919666
0.803096,0.881199
0.835453,0.898670
0.852930,0.909306
0.795167,0.883445
0.786877,0.869314
0.810190,0.910651
0.850897,0.908185
0.913625,0.948918
0.856037,0.903661
0.852994,0.899081
0.889226,0.935732
0.905652,0.954666
0.907078,0.939023
0.857087,0.916009
0.888942,0.937348
0.925120,0.956559
0.838229,0.892042
0.949245,0.969681
0.905020,0.948810
0.862276,0.938010
0.909467,0.948178
0.898382,0.946450
0.898286,0.924739
0.934469,0.962215
0.973347,0.986394
0.915010,0.947170
0.876601,0.928032
0.960093,0.976021
0.903113,0.940205
0.815526,0.890375
0.864049,0.920153
0.932181,0.967895
0.894451,0.944895
0.558279,0.699327
0.930617,0.961324
0.887332,0.927288
0.903711,0.931818
0.835654,0.890449
0.773451,0.860660
0.873794,0.923082
0.903098,0.932033
0.878348,0.929182
0.805924,0.873426
0.886931,0.928877
0.758605,0.798190
0.864860,0.915506
0.653254,0.755236
0.797880,0.846055
0.932465,0.960229
0.837194,0.893250
0.938988,0.964758
0.947005,0.970290
0.935980,0.972341
0.829891,0.881220
0.775932,0.849371
0.783326,0.864804
0.819545,0.877763
0.848780,0.912756
0.914693,0.947508
0.879500,0.929678
0.893092,0.930965
0.761385,0.846287
0.813502,0.893045
0.633338,0.740652
0.654325,0.849918
0.891235,0.958710
0.884385,0.930117
0.839421,0.935913
0.856330,0.913930
0.881576,0.926683
0.762818,0.847096
0.849596,0.906209
0.866085,0.916388
0.816687,0.881880
0.839690,0.903736
0.831964,0.900485
0.817031,0.882133
0.831755,0.894785
0.843487,0.898442
0.864403,0.920249
0.833314,0.918252
0.870518,0.920723
0.798484,0.876287
0.770764,0.875572
0.865945,0.934531
0.822170,0.886345
0.849347,0.916455
0.857318,0.911249
0.785015,0.876603
0.891880,0.943727
0.792054,0.900499
0.888271,0.943094
0.862014,0.909566
0.785070,0.860750
0.886963,0.932337
0.884707,0.926974
0.886273,0.929903
0.892321,0.939807
0.753839,0.855583
0.799464,0.899597
0.884783,0.937479
0.852128,0.920685
0.880506,0.927020
0.913132,0.952674
0.825011,0.889504
0.735143,0.806457
0.938164,0.958681
0.569576,0.673146
0.756446,0.820678
0.884522,0.923009
0.641154,0.743434
0.866715,0.920240
0.872321,0.918352
0.836793,0.901500
0.797981,0.868952
0.894764,0.921009
0.906709,0.944386
0.731708,0.811225
0.922285,0.952324
0.897655,0.931771
0.896304,0.924103
0.883552,0.923365
0.898332,0.939605
0.925041,0.957110
0.442900,0.564541
0.961916,0.979394
0.894676,0.939905
0.930731,0.956519
0.894387,0.921697
0.936459,0.960591
0.724989,0.822564
0.806034,0.891593
0.819964,0.882771
0.847182,0.902273
0.868059,0.928961
0.805732,0.912158
0.766184,0.845463
0.872490,0.920550
0.798122,0.862725
0.910516,0.944455
0.828730,0.911146
0.735033,0.833579
0.843134,0.907486
0.888509,0.930290
0.874226,0.910389
0.867402,0.914414
0.777577,0.853039
0.784504,0.860052
0.841291,0.881175
0.834270,0.877786
0.794167,0.869505
0.916614,0.945435
0.838033,0.901872
0.770780,0.844015
0.827755,0.876663
0.907166,0.955035
0.898695,0.934637
0.893534,0.934991
0.945929,0.967297
0.854374,0.923346
0.777820,0.879883
0.794780,0.851442
0.932718,0.981121
0.932957,0.961184
0.801758,0.872489
0.939979,0.982513
0.851964,0.904702
0.785507,0.856055
0.865804,0.922924
0.908583,0.950217
0.853556,0.906141
0.890614,0.930757
0.895733,0.934383
0.822242,0.889659
0.915417,0.946281
0.760429,0.858149
0.799845,0.860498
0.944296,0.972969
0.919715,0.960286
0.886987,0.937035
0.965631,0.978398
0.898092,0.927828
0.858049,0.913305
0.868806,0.924867
0.853125,0.907485
0.894603,0.941415
0.872539,0.921968
0.867512,0.917806
0.720884,0.847311
0.913019,0.950132
0.579650,0.723556
0.913937,0.949027
0.874733,0.924409
0.856831,0.912106
0.895392,0.937701
0.831753,0.904075
0.764578,0.853841
0.828579,0.908787
0.910499,0.944607
0.872840,0.930706
0.812984,0.880697
0.640033,0.732201
0.812957,0.905029
0.849736,0.905903
0.894091,0.944311
0.880624,0.936431
0.877032,0.926431
0.755539,0.820567
0.869169,0.919958
0.906115,0.946328
0.802109,0.897163
0.884940,0.946802
0.876807,0.914272
0.857656,0.911738
0.659213,0.761431
0.909808,0.947408
0.893294,0.946016
0.830890,0.867896
0.911996,0.946770
0.933405,0.968291
0.970055,0.983425
0.912214,0.947569
0.875832,0.922297
0.880316,0.921927
0.817381,0.872493
0.884409,0.915430
0.820014,0.886042
0.794738,0.856022
0.894462,0.934450
0.923492,0.951213
0.729657,0.812262
0.912906,0.948452
0.866211,0.930832
0.931807,0.957513
0.735623,0.837844
0.839477,0.890836
0.696249,0.808017
0.897534,0.938880
0.827833,0.901918
0.837052,0.894791
0.887066,0.933786
0.797768,0.871586
0.945215,0.972493
0.866929,0.910984
0.825835,0.892051
0.909988,0.953572
0.841673,0.921306
0.887000,0.956851
0.826810,0.903773
0.866066,0.910003
0.856018,0.910764
0.767903,0.829952
0.932313,0.960204
0.881143,0.937930
0.793870,0.864847
0.787733,0.855263
0.928247,0.958608
0.925452,0.953665
0.916024,0.951122
0.928634,0.960014
0.785672,0.864971
0.710395,0.812532
0.743714,0.846728
0.782629,0.867196
0.582012,0.688507
0.642003,0.739566
0.820870,0.932569
0.885835,0.926386
0.712459,0.799568
0.703938,0.798596
0.874334,0.918438
0.820456,0.884406
0.638939,0.745382
0.818313,0.892707
0.550124,0.668621
0.497273,0.618803
0.711871,0.808749
0.820577,0.875502
0.727033,0.834889
0.807982,0.873238
0.685101,0.798217
0.845799,0.935315
0.871114,0.936556
0.675702,0.790267
0.814092,0.878447
0.719744,0.803478
0.828199,0.880882
0.830716,0.896159
0.743843,0.812358
0.897392,0.938820
0.812920,0.897422
0.770098,0.854745
0.803159,0.912614
0.738560,0.825629
0.752903,0.855246
0.888430,0.938736
0.797845,0.906842
0.890173,0.943635
0.760911,0.839151
0.791324,0.851440
0.733696,0.816852
0.668954,0.746856
0.929144,0.965285
0.814959,0.879179
0.869452,0.928567
0.827100,0.919067
0.819205,0.884240
0.703133,0.851953
0.565150,0.676613
0.763864,0.891266
0.665474,0.810704
0.827878,0.883441
0.787979,0.859633
0.887505,0.925641
0.876214,0.918323
0.926967,0.957793
0.898746,0.933451
0.934468,0.965186
0.873275,0.916469
0.939357,0.963972
0.778066,0.853230
0.848632,0.931238
0.969962,0.982996
0.873335,0.911626
0.773119,0.841867
0.797172,0.871160
0.875013,0.916789
0.865726,0.913654
0.869296,0.922681
0.929434,0.950196
0.901426,0.949114
0.948643,0.970990
0.956384,0.974107
0.884322,0.932534
0.751365,0.861071
0.856515,0.913454
0.893220,0.943005
0.823673,0.883332
0.898142,0.939319
0.879136,0.926351
0.817720,0.878215
0.816236,0.881116
0.976698,0.988254
0.818777,0.880398
0.829670,0.888876
0.771626,0.876161
0.901438,0.977426
0.793092,0.866258
0.841258,0.898780
0.836965,0.899738
0.881352,0.936180
0.873058,0.926356
0.862205,0.908446
0.712437,0.841596
0.874668,0.927674
0.958893,0.972544
0.954561,0.995735
0.868493,0.889682
0.868654,0.920482
0.941437,0.963575
0.872326,0.917946
0.722021,0.827079
0.776851,0.853090
0.881581,0.941997
0.730365,0.849062
0.881283,0.930869
0.785434,0.843570
0.906000,0.942072
0.925063,0.953346
0.844536,0.898281
0.916518,0.948823
0.919898,0.954832
0.766733,0.860327
0.744539,0.807238
0.885528,0.930888
0.976710,0.986693
0.885217,0.937579
0.958746,0.978416
0.934124,0.957236
0.693157,0.771589
0.855390,0.911753
0.781675,0.844892
0.891045,0.928146
0.636264,0.763546
0.869897,0.910344
0.942700,0.966920
0.909599,0.951842
0.771024,0.847731
0.865548,0.913711
0.862633,0.934502
0.894902,0.937189
0.837992,0.900745
0.926489,0.961574
0.814530,0.882053
0.838241,0.905815
0.791181,0.863978
0.812274,0.877295
0.771884,0.856039
0.919501,0.955323
0.947903,0.973154
0.681299,0.771876
0.940259,0.965350
0.784888,0.853907
0.825672,0.897133
0.739202,0.806059
0.919036,0.955545
0.881852,0.925352
0.888099,0.934580
0.919712,0.955960
0.946211,0.967853
0.939655,0.962889
0.895360,0.934291
0.883539,0.927110
0.883278,0.925414
0.928129,0.955712
0.936949,0.970663
0.768954,0.866846
0.945220,0.968552
0.878841,0.920727
0.853895,0.879636
0.916854,0.950049
0.883768,0.915444
0.795199,0.883872
0.814055,0.881618
0.844682,0.895048
0.885205,0.927408
0.883352,0.929127
0.943582,0.963681
0.927502,0.955518
0.881783,0.930365
0.746674,0.840297
0.885827,0.931241
0.752431,0.826599
0.890307,0.945365
0.777091,0.854302
0.932558,0.963806
0.742781,0.819074
0.643810,0.798021
0.827038,0.892692
0.626312,0.711127
0.880151,0.927598
0.793307,0.867783
0.629070,0.738779
0.747229,0.829761
0.918783,0.968001
0.722171,0.825819
0.689042,0.757675
0.537871,0.686447
0.764257,0.830071
0.879224,0.926000
0.919838,0.952261
0.756590,0.808624
0.914000,0.947783
0.885179,0.933249
0.613684,0.790708
0.877968,0.923676
0.747586,0.827558
0.854771,0.910269
0.856523,0.929013
0.888711,0.933872
0.798174,0.908211
0.762174,0.847686
0.913667,0.950294
0.786966,0.866020
0.834554,0.910056
0.749540,0.840217
0.693363,0.854305
0.842534,0.899037
0.878652,0.933919
0.848264,0.921632
0.801858,0.908294
0.795375,0.881849
0.780432,0.853388
0.887227,0.930276
0.856924,0.912359
0.874733,0.943510
0.900335,0.933078
0.863668,0.903685
0.905010,0.942899
0.842088,0.906225
0.963803,0.980249
0.856527,0.917369
0.866192,0.905529
0.855432,0.914800
0.801467,0.895018
0.874576,0.919662
0.917871,0.953559
0.849250,0.902875
0.890823,0.934860
0.917443,0.945896
0.803801,0.878537
0.816461,0.912891
0.862253,0.923253
0.843454,0.898453
0.838853,0.906052
0.926924,0.956227
0.943495,0.968607
0.752442,0.834611
0.857595,0.918063
0.794003,0.874369
0.798975,0.911778
0.765165,0.876380
0.867368,0.926053
0.861034,0.918728
0.806243,0.880558
0.838561,0.903460
0.863423,0.948498
0.852179,0.906211
0.883072,0.963194
0.827514,0.898977
0.814865,0.881840
0.786667,0.881856
0.839106,0.899433
0.855104,0.915753
0.873183,0.911873
0.809469,0.874738
0.745239,0.833147
0.898318,0.959341
0.879935,0.934448
0.766283,0.887734
0.827047,0.919327
0.785120,0.884810
0.825235,0.885997
0.667967,0.768929
0.522745,0.627707
0.699275,0.780606
0.685599,0.759933
0.759864,0.842953
0.708006,0.781529
0.840549,0.896649
0.711971,0.801583
0.816816,0.865910
0.510640,0.618201
0.663170,0.761889
0.674569,0.776142
0.527404,0.643115
0.628023,0.736307
0.886227,0.932933
0.806096,0.874908
0.724677,0.803672
0.792748,0.860103
0.941575,0.963785
0.808618,0.871163
0.717936,0.811493
0.522416,0.643621
0.733102,0.800537
0.789500,0.852403
0.699256,0.759226
0.711540,0.802007
0.925663,0.948764
0.919112,0.948924
0.835205,0.890480
0.829936,0.889109
0.642394,0.724224
