1P,2P
0.668225,0.767766
0.409397,0.514007
0.776190,0.850012
0.556388,0.634766
0.702095,0.797864
0.315415,0.490609
0.520397,0.614456
0.797542,0.881737
0.559468,0.700465
0.559672,0.730484
0.534331,0.679435
0.778842,0.850603
0.774622,0.852090
0.630894,0.762551
0.653325,0.739886
0.608407,0.713133
0.335017,0.454278
0.540489,0.649990
0.590202,0.698651
0.659802,0.756915
0.747221,0.854615
0.671035,0.764538
0.609263,0.726198
0.511483,0.636814
0.421466,0.535873
0.553338,0.702114
0.567063,0.716372
0.633950,0.739973
0.665566,0.767708
0.566078,0.646053
0.480658,0.623938
0.625407,0.696830
0.444552,0.578958
0.836158,0.885517
0.826881,0.884936
0.492818,0.610716
0.677688,0.791299
0.619438,0.768697
0.806786,0.876355
0.631816,0.722547
0.430459,0.567943
0.500682,0.620985
0.671758,0.748642
0.674991,0.848235
0.920709,0.955029
0.853571,0.903837
0.396201,0.519047
0.698939,0.781827
0.742727,0.848597
0.790040,0.866957
0.874298,0.923256
0.808041,0.879996
0.563408,0.679879
0.544013,0.626099
0.834356,0.894236
0.795912,0.819953
0.858085,0.919142
0.507988,0.648046
0.873079,0.922544
0.854336,0.914614
0.831738,0.903980
0.819402,0.887867
0.389479,0.514628
0.858657,0.912559
0.877405,0.931975
0.830868,0.888491
0.840227,0.900321
0.905456,0.940292
0.780907,0.853788
0.868223,0.918719
0.824757,0.897141
0.907113,0.945847
0.596760,0.698552
0.821164,0.882935
0.629359,0.734211
0.665262,0.792413
0.521257,0.629124
0.689392,0.786624
0.887085,0.925109
0.720377,0.775115
0.972456,0.985363
0.736090,0.834687
0.523315,0.605233
0.880929,0.912059
0.821322,0.875428
0.636441,0.738974
0.606928,0.702961
0.712111,0.841888
0.719750,0.809410
0.694526,0.836481
0.759536,0.804659
0.685252,0.771104
0.811174,0.869439
0.665432,0.767340
0.842887,0.894124
0.753303,0.857409
0.585371,0.680828
0.698261,0.832930
0.758591,0.870401
0.796943,0.864818
0.860433,0.912149
0.781418,0.858398
0.590459,0.701054
0.854740,0.906811
0.795659,0.936219
0.854288,0.901589
0.719860,0.816877
0.606416,0.730365
0.735109,0.824623
0.618191,0.765933
0.714708,0.793846
0.500916,0.592624
0.810007,0.882419
0.865287,0.913605
0.699490,0.762749
0.727739,0.833942
0.599338,0.713534
0.569825,0.678888
0.752304,0.838421
0.775560,0.849968
0.806087,0.886373
0.686259,0.807840
0.820175,0.884576
0.370163,0.522946
0.677039,0.816865
0.638679,0.778870
0.481648,0.659860
0.566950,0.723696
0.782091,0.880133
0.578016,0.685848
0.652633,0.768797
0.684186,0.792081
0.629109,0.780167
0.622554,0.721550
0.368237,0.534809
0.521559,0.637522
0.695434,0.776542
0.527624,0.607053
0.528432,0.645273
0.782103,0.858496
0.663141,0.750069
0.749552,0.820769
0.678104,0.803064
0.733984,0.824524
0.641980,0.733787
0.885505,0.929453
0.846606,0.901597
0.350852,0.461283
0.659969,0.824813
0.364422,0.482182
0.696680,0.791217
0.824281,0.886552
0.695192,0.794766
0.788260,0.856842
0.606492,0.707276
0.721837,0.837577
0.678979,0.787012
0.716912,0.798592
0.827835,0.887409
0.818352,0.875291
0.839954,0.896231
0.676164,0.791410
0.834511,0.893406
0.865582,0.916423
0.810828,0.878475
0.668000,0.769287
0.531493,0.648911
0.752061,0.826353
0.727389,0.800540
0.546228,0.663870
0.645500,0.738335
0.694514,0.795343
0.813205,0.880375
0.652173,0.745171
0.749523,0.821720
0.684450,0.775612
0.449555,0.557967
0.505718,0.634381
0.519019,0.679552
0.534674,0.684582
0.520847,0.607265
0.831421,0.891705
0.616342,0.735105
0.698644,0.786929
0.444965,0.550844
0.287024,0.386854
0.869285,0.936594
0.474128,0.588176
0.671513,0.779436
0.711667,0.827751
0.734985,0.849913
0.552111,0.697188
0.808457,0.875004
0.585680,0.699659
0.339376,0.457157
0.830468,0.905094
0.711659,0.796192
0.571233,0.677565
0.808030,0.846448
0.564480,0.721490
0.711148,0.780653
0.639108,0.703866
0.488264,0.648822
0.534009,0.722578
0.544584,0.750343
0.375309,0.475849
0.579751,0.726921
0.776597,0.838822
0.490422,0.696697
0.541170,0.672632
0.748411,0.836678
0.740902,0.844540
0.704455,0.804985
0.737136,0.821907
0.750109,0.833646
0.362431,0.463574
0.511281,0.622487
0.904968,0.948631
0.659395,0.755186
0.891050,0.944031
0.937950,0.970227
0.878353,0.920060
0.849241,0.902120
0.872284,0.916717
0.845707,0.894225
0.619793,0.712084
0.795364,0.859998
0.823981,0.890226
0.843895,0.898163
0.738852,0.840871
0.895278,0.938056
0.916032,0.945555
0.850816,0.933695
0.650050,0.728346
0.728707,0.852316
0.746578,0.891311
0.788843,0.877300
0.878022,0.923663
0.856857,0.925189
0.862335,0.926618
0.930061,0.966241
0.626677,0.704436
0.938203,0.973418
0.932855,0.962530
0.792602,0.864954
0.963681,0.980160
0.881256,0.917452
0.848048,0.900010
0.849453,0.913613
0.894843,0.938536
0.641276,0.836254
0.738100,0.807771
0.852538,0.909993
0.831772,0.886268
0.842618,0.895956
0.693898,0.787273
0.753212,0.838837
0.794084,0.865117
0.873842,0.931800
0.909338,0.946388
0.723830,0.812505
0.607944,0.748809
0.676315,0.848588
0.930540,0.964444
0.780448,0.825477
0.544159,0.698974
0.838270,0.919309
0.798457,0.882407
0.885997,0.944371
0.834582,0.898578
0.796445,0.886360
0.787462,0.873540
0.807145,0.900680
0.793788,0.926749
0.718666,0.816352
0.870513,0.915231
0.693935,0.804733
0.693604,0.799386
0.788100,0.863409
0.836171,0.922986
0.704728,0.802818
0.746498,0.862470
0.835151,0.904316
0.818232,0.889198
0.665443,0.752251
0.745120,0.846743
0.804615,0.896881
0.774612,0.837325
0.882372,0.929142
0.881256,0.931915
0.668244,0.766519
0.716575,0.775940
0.405956,0.516632
0.565377,0.758202
0.479497,0.623192
0.663241,0.743902
0.675723,0.766621
0.636811,0.690729
0.671070,0.755609
0.609349,0.702471
0.715669,0.868473
0.619817,0.709594
0.491696,0.607588
0.824044,0.890592
0.759927,0.842629
0.701781,0.793668
0.568877,0.703089
0.652729,0.764834
0.556188,0.676353
0.554070,0.825400
0.791191,0.864483
0.776886,0.874864
0.534073,0.631806
0.742562,0.824441
0.704104,0.811325
0.799942,0.847820
0.635418,0.755698
0.636150,0.742464
0.734628,0.846221
0.650203,0.797390
0.909893,0.943872
0.703604,0.850706
0.485112,0.564951
0.782183,0.875531
0.785944,0.862071
0.545309,0.660498
0.824344,0.887841
0.876940,0.914964
0.848107,0.897247
0.644697,0.742365
0.810144,0.876017
0.802424,0.870035
0.665184,0.762947
0.546478,0.656717
0.825933,0.887585
0.868937,0.921749
0.738719,0.805582
0.891736,0.933275
0.788527,0.863666
0.871817,0.922167
0.838914,0.899872
0.834075,0.893852
0.437632,0.610449
0.811877,0.937124
0.567682,0.703768
0.576187,0.697168
0.464998,0.589538
0.540938,0.639659
0.588962,0.717751
0.652567,0.756921
0.816268,0.884556
0.507388,0.684363
0.470013,0.577276
0.708535,0.795688
0.556949,0.669655
0.695901,0.821335
0.598306,0.807822
0.435974,0.514412
0.372729,0.553168
0.512501,0.639239
0.408691,0.521583
0.634902,0.728205
0.488301,0.614802
0.673299,0.764272
0.739518,0.831610
0.761381,0.842867
0.684792,0.806937
0.694730,0.820783
0.575102,0.676733
0.685115,0.785034
0.847890,0.920545
0.947359,0.971201
0.544441,0.605387
0.538033,0.633772
0.760672,0.834244
0.874007,0.925875
0.716788,0.805746
0.857297,0.889360
0.811822,0.875145
0.790042,0.879947
0.861801,0.916018
0.726693,0.811500
0.533628,0.646192
0.758542,0.859320
0.630969,0.737453
0.788739,0.869045
0.751642,0.833477
0.777481,0.865061
0.799986,0.871294
0.437358,0.556178
0.566529,0.728522
0.795664,0.872831
0.774517,0.855905
0.621479,0.755165
0.688118,0.782481
0.599597,0.710480
0.791208,0.859772
0.756516,0.834460
0.689618,0.785460
0.827578,0.881728
0.779240,0.867363
0.706199,0.800380
0.664932,0.779746
0.594178,0.730620
0.729245,0.818024
0.812100,0.884814
0.880602,0.928894
0.769642,0.844400
0.619589,0.730241
0.866375,0.912832
0.834338,0.894973
0.686805,0.785724
0.753799,0.832394
0.687511,0.760479
0.748917,0.830984
0.503818,0.676042
0.849931,0.904262
0.844509,0.892656
0.509003,0.613563
0.715884,0.782935
0.526341,0.591995
0.893212,0.936550
0.760052,0.824568
0.648151,0.746279
0.651126,0.730222
0.732868,0.821386
0.526463,0.574164
0.770636,0.821827
0.597206,0.703093
0.788231,0.832063
0.805549,0.871832
0.797846,0.861977
0.850167,0.915109
0.927413,0.956488
0.801678,0.866117
0.596870,0.707293
0.975497,0.984538
0.597222,0.731028
0.681271,0.746480
0.583140,0.651976
0.517405,0.696302
0.890261,0.911831
0.762535,0.848695
0.842953,0.884454
0.554697,0.671773
0.674237,0.819781
0.460838,0.602898
0.589425,0.757398
0.542929,0.671941
0.353086,0.467003
0.772112,0.837624
0.648235,0.762840
0.568193,0.687576
0.675101,0.765473
0.507482,0.641213
0.764667,0.829486
0.735520,0.833455
0.630107,0.732281
0.773093,0.843983
0.657132,0.765161
0.672132,0.755123
0.857766,0.910409
0.728431,0.808596
0.776605,0.859475
0.842221,0.952797
0.680362,0.773784
0.593159,0.708789
0.614988,0.755406
0.553630,0.774187
0.610227,0.718926
0.603747,0.727475
0.663424,0.769680
0.651389,0.755495
0.785535,0.861631
0.691891,0.799176
0.641691,0.765314
0.666594,0.762571
0.578354,0.686815
0.679570,0.742156
0.733167,0.787141
0.778646,0.852664
0.747655,0.811157
0.556797,0.812274
0.661703,0.773920
0.742097,0.816135
0.751123,0.859281
0.891718,0.929035
0.881640,0.948888
0.778664,0.864008
0.633543,0.746308
0.971200,0.985687
0.534283,0.692040
0.809511,0.900920
0.692615,0.793816
0.525996,0.668951
0.800138,0.874718
0.800402,0.861108
0.765067,0.865633
0.722309,0.843659
0.733673,0.803725
0.790154,0.872803
0.705403,0.766272
0.965995,0.980924
0.706217,0.787009
0.904137,0.943246
0.926246,0.953451
0.932227,0.954722
0.926267,0.967724
0.307666,0.544973
0.969143,0.982722
0.883229,0.933390
0.894018,0.919625
0.965080,0.993191
0.911280,0.949364
0.675820,0.751238
0.777090,0.899146
0.756540,0.838706
0.747978,0.825420
0.816513,0.914922
0.827432,0.887934
0.854175,0.874447
0.795796,0.830524
0.737419,0.821703
0.784509,0.860950
0.806774,0.887038
0.547477,0.675825
0.966509,0.990631
0.983055,0.992042
0.842730,0.885718
0.909067,0.948339
0.892268,0.938138
0.845818,0.895360
0.943179,0.965489
0.867247,0.890578
0.802935,0.867196
0.906263,0.927286
0.795649,0.840743
0.888967,0.931959
0.802251,0.874305
0.968332,0.981506
0.960729,0.975541
0.839528,0.881619
0.881189,0.928274
0.922560,0.952148
0.754617,0.832592
0.859850,0.892387
0.699678,0.803630
0.927246,0.958053
0.943121,0.964217
0.894939,0.928348
0.908109,0.935037
0.761533,0.837160
0.828104,0.869027
0.958264,0.975428
0.847020,0.898248
0.909170,0.943884
0.880256,0.911158
0.867044,0.920275
0.931386,0.955951
0.693703,0.842437
0.472791,0.601347
0.922019,0.967502
0.659533,0.818647
0.685782,0.891382
0.741387,0.822792
0.871022,0.914568
0.447415,0.553838
0.865259,0.917183
0.755066,0.829560
0.846593,0.901755
0.561642,0.676229
0.671011,0.783807
0.675255,0.791782
0.814463,0.876904
0.439590,0.530077
0.692386,0.788925
0.731184,0.832709
0.798660,0.872228
0.655669,0.760043
0.771571,0.881528
0.726496,0.833655
0.859971,0.935429
0.880135,0.925508
0.804959,0.893349
0.838345,0.894412
0.601661,0.689015
0.823746,0.926967
0.734641,0.854013
0.775531,0.877038
0.738181,0.824039
0.882613,0.927240
0.684354,0.780190
0.835076,0.899599
0.771337,0.851924
0.811107,0.875662
0.813390,0.895772
0.687446,0.804332
0.680761,0.790852
0.588792,0.672815
0.779012,0.851139
0.725549,0.818165
0.601387,0.749272
0.795471,0.878209
0.643498,0.747914
0.666367,0.769058
0.715625,0.807868
0.520984,0.628540
0.420358,0.525966
0.403194,0.521154
0.500074,0.626618
0.536191,0.675784
0.379045,0.497320
0.607659,0.712310
0.756224,0.814365
0.584002,0.697253
0.595148,0.707642
0.694617,0.796311
0.652285,0.754360
0.457376,0.591155
0.555722,0.680886
0.578986,0.695518
0.602796,0.729375
0.561230,0.681251
0.607273,0.734940
0.565024,0.679187
0.389901,0.473254
0.689035,0.788130
0.590657,0.704236
0.640657,0.756822
0.531636,0.647109
0.587006,0.703448
0.685503,0.779396
0.585656,0.690717
0.536962,0.653539
0.509700,0.657656
0.765482,0.831846
0.786125,0.842618
0.534504,0.673038
0.509934,0.636109
0.490139,0.634656
0.478899,0.596666
0.690812,0.760664
0.642227,0.745805
0.658362,0.753151
0.699176,0.819446
0.706739,0.831934
0.666889,0.760784
0.814188,0.875727
0.606901,0.699352
0.687751,0.787046
0.608180,0.718727
0.530786,0.656582
0.647144,0.749098
0.631178,0.716889
0.783782,0.850886
0.697495,0.761546
0.471433,0.573854
0.611263,0.833929
0.566883,0.735251
0.537653,0.641039
0.561555,0.757854
0.653353,0.800986
0.633876,0.744185
0.641694,0.743243
0.633761,0.842649
0.746797,0.846765
0.798401,0.879180
0.534261,0.631705
0.785382,0.861011
0.743407,0.827315
0.705208,0.761510
0.653064,0.774829
0.842134,0.914402
0.712390,0.809718
0.732086,0.831548
0.761434,0.856122
0.810036,0.900595
0.705883,0.852702
0.748282,0.863878
0.823020,0.892815
0.758871,0.867206
0.783187,0.885952
0.829859,0.899116
0.930498,0.955687
0.644861,0.745703
0.665301,0.765766
0.819063,0.901286
0.764000,0.862210
0.761317,0.844921
0.807164,0.884830
0.628963,0.732484
0.744213,0.825671
0.459985,0.579135
0.718705,0.826119
0.567565,0.705186
0.806917,0.859324
0.785618,0.855525
0.777938,0.854599
0.723820,0.813485
0.623129,0.732509
0.830123,0.891037
0.606001,0.741299
0.678670,0.780301
0.699031,0.793626
0.393591,0.513594
0.519533,0.653805
0.869357,0.917245
0.700996,0.789158
0.571624,0.686910
0.803700,0.873109
0.669834,0.771190
0.686791,0.784203
0.770331,0.830318
0.736638,0.824788
0.767171,0.849370
0.828300,0.895644
0.834352,0.890203
0.615980,0.707338
0.522291,0.653922
0.792095,0.867102
0.589009,0.715470
0.786973,0.855957
0.745979,0.825737
0.813925,0.882946
0.670805,0.764903
0.734287,0.825074
0.906814,0.945873
0.550238,0.650911
0.648105,0.734921
0.397604,0.653007
0.715337,0.934734
0.621075,0.731545
0.632140,0.747354
0.487466,0.610548
0.512543,0.655256
0.626970,0.728505
0.567818,0.673072
0.485152,0.656032
0.718639,0.834124
0.771136,0.855380
0.786373,0.954920
0.560423,0.699863
0.800979,0.867785
0.868253,0.917692
0.703193,0.812345
0.428762,0.564392
0.638892,0.714676
0.667245,0.791535
0.568203,0.670550
0.548070,0.688580
0.537409,0.663670
0.656513,0.752558
0.807856,0.879088
0.955627,0.967192
0.849338,0.903968
0.786736,0.883532
0.653241,0.739918
0.756834,0.813427
0.863896,0.903284
0.949570,0.970520
0.937356,0.966504
0.795371,0.868864
0.860552,0.906831
0.652973,0.757392
0.840059,0.910380
0.765028,0.837583
0.734024,0.806671
0.736539,0.821159
0.803565,0.884623
0.903254,0.943068
0.615153,0.724935
0.770640,0.839887
0.868403,0.916705
0.746907,0.828963
0.841990,0.894874
0.811603,0.874521
0.718244,0.835664
0.750073,0.832071
0.742414,0.843853
0.757287,0.861914
0.853565,0.908019
0.937810,0.962448
0.808870,0.875101
0.666184,0.833910
0.936609,0.962946
0.713259,0.793250
0.833333,0.907391
0.725835,0.801416
0.858320,0.905777
0.662872,0.766017
0.752949,0.845378
0.756120,0.816997
0.819333,0.883285
0.886672,0.931833
0.892300,0.944393
0.861007,0.913828
0.696849,0.762499
0.873513,0.909733
0.867958,0.909228
0.649393,0.755042
0.840273,0.901179
0.911867,0.947503
0.719158,0.735254
0.885273,0.928456
0.691520,0.774740
0.676222,0.760901
0.842739,0.897506
0.799770,0.857642
0.722212,0.790469
0.757711,0.824062
0.818015,0.889432
0.860699,0.919360
0.906767,0.946227
0.675588,0.771121
0.849950,0.904478
0.722153,0.773015
0.836464,0.897392
0.665841,0.763742
0.735950,0.793305
0.647229,0.715713
0.521992,0.679758
0.613982,0.697268
0.270298,0.350221
0.641164,0.739583
0.568598,0.680515
0.719320,0.799267
0.730332,0.799830
0.729420,0.879434
0.429378,0.692109
0.702685,0.776878
0.639970,0.719046
0.714875,0.779643
0.841410,0.893841
0.732452,0.813591
0.648308,0.742047
0.830124,0.878434
0.659914,0.741791
0.742504,0.822429
0.673143,0.845207
0.732772,0.819572
0.635671,0.859816
0.711339,0.809660
0.652677,0.748271
0.564316,0.696772
0.743807,0.871157
0.768385,0.862105
0.664873,0.749322
0.734747,0.799232
0.811688,0.878929
0.800217,0.876702
0.764017,0.910112
0.672234,0.833093
0.745884,0.833710
0.778451,0.855929
0.784886,0.852880
0.490549,0.730859
0.609971,0.713348
0.689706,0.778982
0.612682,0.720880
0.656900,0.753704
0.694136,0.855763
0.641317,0.741297
0.639456,0.748661
0.551669,0.657174
0.485192,0.630394
0.654643,0.756549
0.710711,0.812228
0.637039,0.759009
0.608851,0.719714
0.672032,0.757348
0.630490,0.779269
0.705707,0.868951
0.675850,0.769892
0.687571,0.784387
0.700703,0.819155
0.684990,0.782901
0.735581,0.830831
0.629627,0.758258
0.787608,0.853041
0.583049,0.757485
0.815381,0.877539
0.615604,0.716101
0.899236,0.939461
0.686175,0.829021
0.704973,0.788078
0.725219,0.810235
0.575882,0.760330
0.693010,0.800416
0.712828,0.841528
0.748456,0.844213
0.717453,0.802150
0.672958,0.772462
0.715755,0.810201
0.587623,0.757803
0.560474,0.665758
0.738169,0.815241
0.662997,0.744993
0.690960,0.789049
0.734140,0.814780
0.618459,0.743894
0.664535,0.756069
0.595020,0.723875
0.815520,0.882734
0.643022,0.738617
0.478290,0.623229
0.738117,0.852674
0.685821,0.811886
0.777855,0.889723
0.620868,0.781166
0.686493,0.804439
0.687494,0.809627
0.813758,0.882505
0.465916,0.577342
0.644487,0.750699
0.706757,0.804434
0.597794,0.706918
0.776392,0.856152
0.656880,0.774289
0.755713,0.860902
0.629915,0.731888
0.591816,0.744529
0.807569,0.875309
0.714748,0.803327
0.641275,0.764421
0.783175,0.864583
0.706716,0.835803
0.657789,0.767239
0.462240,0.558636
0.732153,0.838415
0.779441,0.853770
0.575591,0.685706
0.698757,0.785324
0.753522,0.851103
0.555992,0.700689
