top	id	flows	shortSchedule	au	ch	piggyback	Sch	oaPer	oaMax	time	maxBuf	prod	hyper	hyp-trans	rep-trans	nonempty-slots
35	1600	16	1	7.827	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1601	16	0	9.248	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1601	16	1	9.248	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1601	16	0	9.248	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1601	16	1	9.248	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1601	16	0	9.248	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1601	16	1	9.248	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1601	16	0	9.248	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1601	16	1	9.248	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1601	16	0	9.248	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1601	16	1	9.248	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1602	16	0	6.188	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1602	16	1	6.188	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1602	16	0	6.188	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1602	16	1	6.188	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1602	16	0	6.188	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1602	16	1	6.188	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1602	16	0	6.188	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1602	16	1	6.188	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1602	16	0	6.188	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1602	16	1	6.188	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1603	16	0	11.094	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1603	16	1	11.094	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1603	16	0	11.094	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1603	16	1	11.094	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1603	16	0	11.094	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1603	16	1	11.094	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1603	16	0	11.094	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1603	16	1	11.094	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1603	16	0	11.094	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1603	16	1	11.094	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1604	16	0	3.222	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1604	16	1	3.222	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1604	16	0	3.222	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1604	16	1	3.222	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1604	16	0	3.222	4	0	0	0.000	0	0	0	0	0	0	0	0
35	1604	16	1	3.222	4	0	0	0.000	0	0	0	0	0	0	0	0
35	1604	16	0	3.222	8	0	1	0.000	0	30086119	3	30540	8192	26397	282	6832
35	1604	16	1	3.222	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1604	16	0	3.222	16	0	1	0.000	0	29287005	4	31679	8192	26397	282	6832
35	1604	16	1	3.222	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1605	16	0	10.770	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1605	16	1	10.770	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1605	16	0	10.770	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1605	16	1	10.770	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1605	16	0	10.770	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1605	16	1	10.770	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1605	16	0	10.770	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1605	16	1	10.770	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1605	16	0	10.770	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1605	16	1	10.770	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1606	49	0	3.815	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1606	49	1	3.815	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1606	49	0	3.815	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1606	49	1	3.815	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1606	49	0	3.815	4	0	0	0.000	0	0	0	0	0	0	0	0
35	1606	49	1	3.815	4	0	0	0.000	0	0	0	0	0	0	0	0
35	1606	49	0	3.815	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1606	49	1	3.815	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1606	49	0	3.815	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1606	49	1	3.815	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1607	49	0	7.925	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1607	49	1	7.925	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1607	49	0	7.925	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1607	49	1	7.925	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1607	49	0	7.925	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1607	49	1	7.925	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1607	49	0	7.925	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1607	49	1	7.925	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1607	49	0	7.925	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1607	49	1	7.925	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1608	49	0	1.882	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1608	49	1	1.882	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1608	49	0	1.882	2	0	0	0.000	0	0	0	0	0	0	0	0
35	1608	49	1	1.882	2	0	0	0.000	0	0	0	0	0	0	0	0
35	1608	49	0	1.882	4	0	1	0.000	0	61398810	3	16690	8192	15418	892	4004
35	1608	49	1	1.882	4	0	0	0.000	0	0	0	0	0	0	0	0
35	1608	49	0	1.882	8	0	1	0.000	0	43555712	5	24618	8192	15418	892	2732
35	1608	49	1	1.882	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1608	49	0	1.882	16	0	1	0.000	0	43095662	11	40715	8192	15418	892	2725
35	1608	49	1	1.882	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1609	49	0	2.240	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1609	49	1	2.240	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1609	49	0	2.240	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1609	49	1	2.240	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1609	49	0	2.240	4	0	1	0.000	0	74435157	3	19712	8192	18354	892	5165
35	1609	49	1	2.240	4	0	0	0.000	0	0	0	0	0	0	0	0
35	1609	49	0	2.240	8	0	1	0.000	0	48192230	4	26481	8192	18354	892	3651
35	1609	49	1	2.240	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1609	49	0	2.240	16	0	1	0.000	0	48565604	11	46188	8192	18354	892	3651
35	1609	49	1	2.240	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1610	49	0	2.024	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1610	49	1	2.024	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1610	49	0	2.024	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1610	49	1	2.024	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1610	49	0	2.024	4	0	1	0.000	0	59527102	4	19143	8192	16580	892	4807
35	1610	49	1	2.024	4	0	0	0.000	0	0	0	0	0	0	0	0
35	1610	49	0	2.024	8	0	1	0.000	0	44035718	4	28316	8192	16580	892	3640
35	1610	49	1	2.024	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1610	49	0	2.024	16	0	1	0.000	0	44024113	13	42517	8192	16580	892	3611
35	1610	49	1	2.024	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1611	49	0	12.106	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1611	49	1	12.106	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1611	49	0	12.106	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1611	49	1	12.106	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1611	49	0	12.106	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1611	49	1	12.106	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1611	49	0	12.106	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1611	49	1	12.106	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1611	49	0	12.106	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1611	49	1	12.106	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1612	49	0	4.937	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1612	49	1	4.937	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1612	49	0	4.937	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1612	49	1	4.937	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1612	49	0	4.937	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1612	49	1	4.937	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1612	49	0	4.937	8	0	1	0.000	0	111437632	5	70813	8192	40444	892	6732
35	1612	49	1	4.937	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1612	49	0	4.937	16	0	1	0.000	0	106021054	12	110004	8192	40444	892	6650
35	1612	49	1	4.937	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1613	49	0	8.692	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1613	49	1	8.692	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1613	49	0	8.692	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1613	49	1	8.692	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1613	49	0	8.692	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1613	49	1	8.692	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1613	49	0	8.692	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1613	49	1	8.692	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1613	49	0	8.692	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1613	49	1	8.692	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1614	49	0	8.951	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1614	49	1	8.951	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1614	49	0	8.951	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1614	49	1	8.951	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1614	49	0	8.951	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1614	49	1	8.951	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1614	49	0	8.951	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1614	49	1	8.951	8	0	-1	0.000	0	0	0	0	0	0	0	0
35	1614	49	0	8.951	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1614	49	1	8.951	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1615	49	0	5.672	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1615	49	1	5.672	1	0	-1	0.000	0	0	0	0	0	0	0	0
35	1615	49	0	5.672	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1615	49	1	5.672	2	0	-1	0.000	0	0	0	0	0	0	0	0
35	1615	49	0	5.672	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1615	49	1	5.672	4	0	-1	0.000	0	0	0	0	0	0	0	0
35	1615	49	0	5.672	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1615	49	1	5.672	8	0	0	0.000	0	0	0	0	0	0	0	0
35	1615	49	0	5.672	16	0	0	0.000	0	0	0	0	0	0	0	0
35	1615	49	1	5.672	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1616	19	0	5.502	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1616	19	1	5.502	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1616	19	0	5.502	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1616	19	1	5.502	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1616	19	0	5.502	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1616	19	1	5.502	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1616	19	0	5.502	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1616	19	1	5.502	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1616	19	0	5.502	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1616	19	1	5.502	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1617	19	0	8.406	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1617	19	1	8.406	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1617	19	0	8.406	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1617	19	1	8.406	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1617	19	0	8.406	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1617	19	1	8.406	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1617	19	0	8.406	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1617	19	1	8.406	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1617	19	0	8.406	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1617	19	1	8.406	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1618	19	0	9.029	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1618	19	1	9.029	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1618	19	0	9.029	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1618	19	1	9.029	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1618	19	0	9.029	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1618	19	1	9.029	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1618	19	0	9.029	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1618	19	1	9.029	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1618	19	0	9.029	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1618	19	1	9.029	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1619	19	0	4.645	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1619	19	1	4.645	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1619	19	0	4.645	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1619	19	1	4.645	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1619	19	0	4.645	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1619	19	1	4.645	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1619	19	0	4.645	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1619	19	1	4.645	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1619	19	0	4.645	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1619	19	1	4.645	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1620	19	0	2.672	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1620	19	1	2.672	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1620	19	0	2.672	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1620	19	1	2.672	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1620	19	0	2.672	4	0	0	0.000	0	0	0	0	0	0	0	0
36	1620	19	1	2.672	4	0	0	0.000	0	0	0	0	0	0	0	0
36	1620	19	0	2.672	8	0	1	0.000	0	3302724	4	1649	512	1368	340	280
36	1620	19	1	2.672	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1620	19	0	2.672	16	0	1	0.000	0	3050951	5	2024	512	1368	340	278
36	1620	19	1	2.672	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1621	19	0	10.179	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1621	19	1	10.179	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1621	19	0	10.179	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1621	19	1	10.179	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1621	19	0	10.179	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1621	19	1	10.179	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1621	19	0	10.179	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1621	19	1	10.179	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1621	19	0	10.179	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1621	19	1	10.179	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1622	19	0	6.517	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1622	19	1	6.517	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1622	19	0	6.517	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1622	19	1	6.517	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1622	19	0	6.517	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1622	19	1	6.517	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1622	19	0	6.517	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1622	19	1	6.517	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1622	19	0	6.517	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1622	19	1	6.517	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1623	19	0	8.584	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1623	19	1	8.584	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1623	19	0	8.584	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1623	19	1	8.584	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1623	19	0	8.584	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1623	19	1	8.584	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1623	19	0	8.584	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1623	19	1	8.584	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1623	19	0	8.584	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1623	19	1	8.584	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1624	19	0	3.125	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1624	19	1	3.125	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1624	19	0	3.125	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1624	19	1	3.125	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1624	19	0	3.125	4	0	1	0.000	0	47229344	3	29689	8192	25598	340	6976
36	1624	19	1	3.125	4	0	0	0.000	0	0	0	0	0	0	0	0
36	1624	19	0	3.125	8	0	1	0.000	0	32724492	5	25302	8192	25598	340	4817
36	1624	19	1	3.125	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1624	19	0	3.125	16	0	1	0.000	0	28940612	4	29683	8192	25598	340	4737
36	1624	19	1	3.125	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1625	19	0	3.241	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1625	19	1	3.241	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1625	19	0	3.241	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1625	19	1	3.241	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1625	19	0	3.241	4	0	0	0.000	0	0	0	0	0	0	0	0
36	1625	19	1	3.241	4	0	0	0.000	0	0	0	0	0	0	0	0
36	1625	19	0	3.241	8	0	1	0.000	0	19581717	3	15962	4096	13276	340	2882
36	1625	19	1	3.241	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1625	19	0	3.241	16	0	1	0.000	0	19776369	4	19659	4096	13276	340	2858
36	1625	19	1	3.241	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1626	13	0	1.783	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1626	13	1	1.783	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1626	13	0	1.783	2	0	1	0.000	0	19916785	2	11793	4096	7304	262	3684
36	1626	13	1	1.783	2	0	0	0.000	0	0	0	0	0	0	0	0
36	1626	13	0	1.783	4	0	1	0.000	0	11494018	2	8170	4096	7304	262	2018
36	1626	13	1	1.783	4	0	1	0.000	0	2218734	2	7968	4096	7304	262	2001
36	1626	13	0	1.783	8	0	1	0.000	0	9472565	3	8670	4096	7304	262	1375
36	1626	13	1	1.783	8	0	1	0.000	0	2129102	3	8786	4096	7304	262	1409
36	1626	13	0	1.783	16	0	1	0.000	0	9170625	4	8795	4096	7304	262	1338
36	1626	13	1	1.783	16	0	1	0.000	0	2136560	4	8672	4096	7304	262	1358
36	1627	13	0	0.286	1	0	1	0.000	0	5393033	1	1980	4096	1172	262	1172
36	1627	13	1	0.286	1	0	1	0.000	0	2471178	1	1670	4096	1172	262	1172
36	1627	13	0	0.286	2	0	1	0.000	0	3919135	2	1281	4096	1172	262	613
36	1627	13	1	0.286	2	0	1	0.000	0	1943713	2	1069	4096	1172	262	613
36	1627	13	0	0.286	4	0	1	0.000	0	3217570	2	1227	4096	1172	262	374
36	1627	13	1	0.286	4	0	1	0.000	0	1713523	2	1107	4096	1172	262	372
36	1627	13	0	0.286	8	0	1	0.000	0	2981888	3	1264	4096	1172	262	256
36	1627	13	1	0.286	8	0	1	0.000	0	1570278	3	1307	4096	1172	262	255
36	1627	13	0	0.286	16	0	1	0.000	0	2953286	4	1415	4096	1172	262	244
36	1627	13	1	0.286	16	0	1	0.000	0	1591709	4	1442	4096	1172	262	248
36	1628	13	0	1.859	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1628	13	1	1.859	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1628	13	0	1.859	2	0	0	0.000	0	0	0	0	0	0	0	0
36	1628	13	1	1.859	2	0	0	0.000	0	0	0	0	0	0	0	0
36	1628	13	0	1.859	4	0	1	0.000	0	6037834	2	4211	2048	3808	262	1059
36	1628	13	1	1.859	4	0	1	0.000	0	1842455	2	3899	2048	3808	262	1059
36	1628	13	0	1.859	8	0	1	0.000	0	5237824	3	4532	2048	3808	262	753
36	1628	13	1	1.859	8	0	1	0.000	0	1722582	3	4499	2048	3808	262	753
36	1628	13	0	1.859	16	0	1	0.000	0	5251932	3	4500	2048	3808	262	709
36	1628	13	1	1.859	16	0	1	0.000	0	1733584	3	4642	2048	3808	262	709
36	1629	13	0	2.723	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1629	13	1	2.723	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1629	13	0	2.723	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1629	13	1	2.723	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1629	13	0	2.723	4	0	1	0.000	0	14789222	2	10732	4096	11155	262	3101
36	1629	13	1	2.723	4	0	1	0.000	0	2592347	2	12140	4096	11155	262	3062
36	1629	13	0	2.723	8	0	1	0.000	0	12196370	4	11780	4096	11155	262	2496
36	1629	13	1	2.723	8	0	1	0.000	0	2504838	4	11780	4096	11155	262	2496
36	1629	13	0	2.723	16	0	1	0.000	0	12160104	5	12523	4096	11155	262	2484
36	1629	13	1	2.723	16	0	1	0.000	0	2452253	5	12523	4096	11155	262	2484
36	1630	13	0	4.439	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1630	13	1	4.439	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1630	13	0	4.439	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1630	13	1	4.439	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1630	13	0	4.439	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1630	13	1	4.439	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1630	13	0	4.439	8	0	1	0.000	0	38682769	2	39942	8192	36363	262	7808
36	1630	13	1	4.439	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1630	13	0	4.439	16	0	1	0.000	0	36833322	3	42375	8192	36363	262	7584
36	1630	13	1	4.439	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1631	13	0	10.078	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1631	13	1	10.078	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1631	13	0	10.078	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1631	13	1	10.078	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1631	13	0	10.078	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1631	13	1	10.078	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1631	13	0	10.078	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1631	13	1	10.078	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1631	13	0	10.078	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1631	13	1	10.078	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1632	13	0	8.906	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1632	13	1	8.906	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1632	13	0	8.906	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1632	13	1	8.906	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1632	13	0	8.906	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1632	13	1	8.906	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1632	13	0	8.906	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1632	13	1	8.906	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1632	13	0	8.906	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1632	13	1	8.906	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1633	13	0	7.839	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1633	13	1	7.839	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1633	13	0	7.839	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1633	13	1	7.839	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1633	13	0	7.839	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1633	13	1	7.839	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1633	13	0	7.839	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1633	13	1	7.839	8	0	0	0.000	0	0	0	0	0	0	0	0
36	1633	13	0	7.839	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1633	13	1	7.839	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1634	13	0	9.969	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1634	13	1	9.969	1	0	-1	0.000	0	0	0	0	0	0	0	0
36	1634	13	0	9.969	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1634	13	1	9.969	2	0	-1	0.000	0	0	0	0	0	0	0	0
36	1634	13	0	9.969	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1634	13	1	9.969	4	0	-1	0.000	0	0	0	0	0	0	0	0
36	1634	13	0	9.969	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1634	13	1	9.969	8	0	-1	0.000	0	0	0	0	0	0	0	0
36	1634	13	0	9.969	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1634	13	1	9.969	16	0	0	0.000	0	0	0	0	0	0	0	0
36	1635	14	0	0.622	1	0	1	0.000	0	24056965	2	7981	8192	5095	239	5095
36	1635	14	1	0.622	1	0	1	0.000	0	3435651	2	8036	8192	5095	239	5095
36	1635	14	0	0.622	2	0	1	0.000	0	14318987	2	4890	8192	5095	239	2696
